 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2007
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"250870 Mãe d'Água";1;-;-;1;-;1;-;1;-;8;12
"250880 Malta";-;-;1;1;1;1;1;4;-;8;17
"250890 Mamanguape";6;1;3;7;16;7;9;26;45;69;189
"250900 Manaíra";1;-;-;2;2;-;1;7;5;15;33
"250905 Marcação";-;-;-;-;2;-;1;2;1;2;8
"250910 Mari";1;-;-;6;-;3;6;9;20;46;91
"250915 Marizópolis";-;-;1;-;-;1;-;2;1;4;9
"250920 Massaranduba";-;1;2;1;4;2;1;6;11;26;54
"250930 Mataraca";-;1;1;2;2;2;-;2;6;11;27
"250933 Matinhas";1;-;-;-;-;-;2;4;6;6;19
"250937 Mato Grosso";-;-;-;1;-;1;1;-;1;-;4
"250939 Maturéia";2;1;-;2;-;-;1;4;1;10;21
"250940 Mogeiro";3;-;2;2;5;-;1;4;10;16;43
"250950 Montadas";-;-;-;-;-;-;2;1;3;5;11
"250960 Monte Horebe";3;-;-;-;-;1;-;3;6;3;16
"250970 Monteiro";5;-;1;3;7;11;16;17;41;78;179
"250980 Mulungu";1;-;1;1;2;1;1;5;9;10;31
"250990 Natuba";1;-;-;-;2;4;6;6;5;15;39
"251000 Nazarezinho";-;-;-;-;1;2;2;4;2;9;20
"251010 Nova Floresta";1;-;1;4;-;3;5;10;16;16;56
"251020 Nova Olinda";1;-;-;1;1;1;-;1;6;9;20
"251030 Nova Palmeira";-;-;2;-;-;1;1;2;2;11;19
"251040 Olho d'Água";-;1;1;1;-;2;2;3;2;5;17
"251050 Olivedos";-;-;-;-;-;-;1;-;2;4;7
"251060 Ouro Velho";-;-;-;1;-;2;2;2;3;5;15
"251065 Parari";1;-;1;1;2;-;-;2;4;3;14
"251070 Passagem";-;-;-;-;-;-;1;-;1;4;6
"251080 Patos";55;3;6;37;42;51;87;105;163;246;795
"251090 Paulista";-;-;1;3;1;3;2;9;4;23;46
"251100 Pedra Branca";-;-;-;-;-;-;-;2;1;6;9
"251110 Pedra Lavrada";-;-;1;2;-;-;3;4;8;17;35
"251120 Pedras de Fogo";2;1;7;5;13;4;7;18;17;40;114
"251272 Pedro Régis";-;-;-;1;-;3;5;5;3;11;28
"251130 Piancó";4;-;-;1;2;1;6;10;8;27;59
"251140 Picuí";3;-;1;-;3;7;8;13;21;61;117
"251150 Pilar";-;1;1;-;1;1;-;4;9;18;35
"251160 Pilões";-;-;-;-;-;1;-;2;4;15;22
"251170 Pilõezinhos";-;-;-;-;-;-;1;1;1;5;8
"251180 Pirpirituba";-;-;-;-;-;1;1;2;12;18;34
"251190 Pitimbu";1;-;1;6;4;2;5;6;1;9;35
"251200 Pocinhos";-;-;-;4;3;1;5;5;12;33;63
"251203 Poço Dantas";-;-;-;1;1;-;-;1;2;4;9
"251207 Poço de José de Moura";-;-;-;-;-;-;1;-;1;2;4
"251210 Pombal";1;2;-;5;1;3;6;7;19;46;90
"251220 Prata";-;-;-;3;-;-;2;3;3;10;21
"251230 Princesa Isabel";3;1;-;1;1;3;9;15;7;30;70
"251240 Puxinanã";2;-;1;2;2;2;2;6;6;14;37
"251250 Queimadas";-;-;2;8;7;7;6;20;25;50;125
"251260 Quixabá";-;-;-;-;-;-;-;1;2;-;3
"251270 Remígio";1;-;1;6;1;2;5;11;9;33;69
"251274 Riachão";-;-;-;-;-;-;1;1;5;5;12
"251275 Riachão do Bacamarte";-;-;1;-;-;-;1;4;3;11;20
"251276 Riachão do Poço";-;-;-;-;-;-;-;-;3;4;7
"251278 Riacho de Santo Antônio";-;-;-;-;1;-;-;1;2;2;6
"251280 Riacho dos Cavalos";-;1;-;-;1;-;2;3;-;6;13
"251290 Rio Tinto";2;-;1;5;7;3;11;16;20;38;103
"251300 Salgadinho";-;-;-;-;-;2;-;2;1;3;8
"251310 Salgado de São Félix";1;-;-;-;1;3;2;6;11;27;51
"251315 Santa Cecília";-;-;-;2;1;-;1;1;1;10;16
"251320 Santa Cruz";-;1;-;1;-;1;1;3;4;11;22
"251330 Santa Helena";-;-;1;-;-;2;-;3;1;9;16
"251335 Santa Inês";-;-;-;-;-;-;2;2;-;1;5
"251340 Santa Luzia";1;-;-;-;1;2;7;4;12;39;66
"251370 Santa Rita";32;5;18;41;34;48;55;112;141;177;663
"251380 Santa Teresinha";-;-;-;-;-;1;1;2;1;1;6
"251350 Santana de Mangueira";-;-;-;-;1;-;-;1;3;8;13
"251360 Santana dos Garrotes";1;-;-;-;1;2;-;1;6;7;18
"251385 Santo André";-;-;1;-;-;-;-;1;6;3;11
"251392 São Bentinho";-;-;1;-;2;-;-;1;2;10;16
"251390 São Bento";1;-;-;6;2;11;11;15;13;48;107
"251396 São Domingos";-;-;-;-;-;1;1;-;2;7;11
"251394 São Domingos do Cariri";-;-;-;-;1;1;-;-;1;6;9
"251398 São Francisco";-;-;-;-;-;1;2;-;2;4;9
"251400 São João do Cariri";-;-;-;-;-;1;-;-;1;2;4
"250070 São João do Rio do Peixe";2;-;-;1;3;1;6;6;12;29;60
"251410 São João do Tigre";1;-;1;1;1;2;1;-;5;9;21
"251420 São José da Lagoa Tapada";-;-;-;-;1;1;1;-;1;5;9
"251430 São José de Caiana";3;-;-;-;1;-;3;5;4;7;23
"251440 São José de Espinharas";-;-;-;-;-;1;2;2;-;9;14
"251450 São José de Piranhas";-;-;-;-;5;3;3;5;12;44;72
"251455 São José de Princesa";-;-;1;2;-;-;1;5;1;1;11
"251465 São José do Brejo do Cruz";-;-;-;-;-;-;-;-;3;2;5
"251470 São José do Sabugi";1;-;-;-;-;-;1;-;1;6;9
"251480 São José dos Cordeiros";-;-;-;2;-;-;-;1;2;2;7
"251445 São José dos Ramos";-;1;-;-;-;-;2;1;-;7;11
"251490 São Mamede";-;-;-;-;-;1;-;4;4;13;22
"251500 São Miguel de Taipu";-;-;-;3;-;1;-;2;6;13;25
"251510 São Sebastião de Lagoa de Roça";1;-;-;-;-;3;1;4;7;13;29
"251520 São Sebastião do Umbuzeiro";-;-;-;-;1;1;-;3;3;9;17
"251540 São Vicente do Seridó";1;-;-;1;1;2;-;1;2;7;15
"251530 Sapé";6;1;1;8;17;14;22;21;56;80;226
"251550 Serra Branca";-;1;1;1;2;6;1;5;11;24;52
"251560 Serra da Raiz";-;-;-;-;-;1;-;-;1;4;6
"251570 Serra Grande";1;-;-;-;-;-;2;-;3;4;10
"251580 Serra Redonda";-;-;-;1;-;2;1;2;4;6;16
"251590 Serraria";-;1;-;1;1;3;3;5;6;12;32
"251593 Sertãozinho";-;-;-;-;-;-;-;6;3;9;18
"251597 Sobrado";-;-;-;-;-;-;-;1;2;3;6
"251600 Solânea";2;-;-;3;3;9;15;16;32;63;143
"251610 Soledade";1;-;2;2;2;5;2;3;10;23;50
"251615 Sossêgo";-;-;-;-;-;1;1;-;-;1;3
"251620 Sousa";9;-;3;18;21;31;26;83;98;170;459
"251630 Sumé";5;1;1;-;4;5;4;16;17;48;101
"251640 Tacima";-;1;-;-;2;2;1;6;8;16;36
"251650 Taperoá";1;-;-;2;-;-;10;6;7;24;50
"251660 Tavares";-;-;-;1;-;2;7;6;12;13;41
"251670 Teixeira";1;-;1;3;3;1;1;5;6;20;41
"251675 Tenório";-;-;-;-;-;2;-;-;-;2;4
"251680 Triunfo";-;-;-;-;1;2;1;2;4;7;17
"251690 Uiraúna";-;-;1;1;1;2;4;11;13;28;61
"251700 Umbuzeiro";-;1;1;-;1;2;-;1;2;5;13
"251710 Várzea";-;-;-;-;-;2;-;-;-;10;12
"251720 Vieirópolis";-;-;-;-;-;1;1;2;2;4;10
"250550 Vista Serrana";-;-;-;-;-;1;2;-;3;3;9
"251740 Zabelê";1;-;1;2;4;-;1;2;1;4;16
"250000 Município ignorado - PB";-;-;-;1;-;-;-;-;-;-;1
"260005 Abreu e Lima";2;1;9;23;15;19;33;35;54;71;262
"260010 Afogados da Ingazeira";25;1;3;8;6;18;15;48;57;86;267
"260020 Afrânio";-;2;-;3;4;2;3;6;18;30;68
"260030 Agrestina";2;-;3;5;5;11;8;21;33;46;134
"260040 Água Preta";3;-;3;5;10;2;4;14;15;22;78
"260050 Águas Belas";4;1;4;16;11;9;13;26;43;64;191
"260060 Alagoinha";-;-;2;2;4;2;4;3;10;15;42
"260070 Aliança";2;1;-;13;5;12;14;20;27;37;131
"260080 Altinho";5;1;3;5;6;13;14;21;29;65;162
"260090 Amaraji";3;-;2;10;8;10;9;10;9;20;81
"260100 Angelim";1;-;-;2;4;7;3;12;9;19;57
"260105 Araçoiaba";1;-;2;2;-;7;5;7;6;12;42
"260110 Araripina";58;4;10;23;18;33;31;50;69;106;402
"260120 Arcoverde";112;4;12;30;44;58;62;98;120;191;731
"260130 Barra de Guabiraba";2;-;-;-;3;4;6;3;8;14;40
"260140 Barreiros";8;3;7;7;17;18;22;50;43;59;234
"260150 Belém de Maria";1;-;-;2;1;1;2;4;5;18;34
"260160 Belém do São Francisco";1;-;2;11;6;5;1;10;5;16;57
"260170 Belo Jardim";9;1;8;23;15;40;47;58;90;152;443
"260180 Betânia";5;4;1;2;2;4;4;9;4;18;53
"260190 Bezerros";4;-;2;18;26;28;44;65;103;167;457
"260200 Bodocó";10;1;3;7;6;2;8;13;27;37;114
"260210 Bom Conselho";4;2;4;10;13;20;12;48;48;76;237
"260220 Bom Jardim";-;-;2;10;8;7;15;22;24;59;147
"260230 Bonito";4;4;1;8;12;13;17;24;34;59;176
"260240 Brejão";-;-;1;3;3;3;5;3;7;17;42
"260250 Brejinho";-;-;1;2;-;1;3;4;6;11;28
"260260 Brejo da Madre de Deus";3;1;5;7;8;11;9;25;31;63;163
"260270 Buenos Aires";-;-;1;1;4;3;4;3;11;8;35
"260280 Buíque";11;4;7;13;12;6;20;26;25;64;188
"260290 Cabo de Santo Agostinho";6;2;39;93;47;70;77;85;115;144;678
"260300 Cabrobó";1;3;3;5;9;6;12;10;12;33;94
"260310 Cachoeirinha";-;1;6;-;7;14;8;12;25;42;115
"260320 Caetés";5;2;2;4;2;4;6;11;26;43;105
"260330 Calçado";2;1;-;-;-;1;3;8;16;17;48
"260340 Calumbi";-;-;1;-;1;2;2;3;9;7;25
"260345 Camaragibe";5;-;16;38;27;21;34;33;39;51;264
"260350 Camocim de São Félix";1;-;2;2;1;5;7;6;16;24;64
"260360 Camutanga";-;-;-;1;-;-;8;4;5;16;34
"260370 Canhotinho";1;1;1;5;2;7;2;10;12;23;64
"260380 Capoeiras";2;1;1;3;2;5;7;11;16;31;79
"260390 Carnaíba";1;2;1;2;3;7;12;3;15;24;70
"260392 Carnaubeira da Penha";1;-;-;3;1;3;1;6;7;15;37
"260400 Carpina";1;1;8;26;15;20;32;45;65;79;292
"260410 Caruaru";167;26;58;151;193;228;295;398;509;655;2680
"260415 Casinhas";1;1;1;2;2;2;1;5;5;20;40
"260420 Catende";2;1;-;6;9;11;11;22;42;48;152
"260430 Cedro";-;-;-;1;-;-;1;5;5;11;23
"260440 Chã de Alegria";-;1;-;4;-;1;5;9;5;12;37
"260450 Chã Grande";1;-;1;5;3;5;9;9;19;27;79
"260460 Condado";1;-;2;5;2;3;9;11;16;21;70
"260470 Correntes";3;-;1;4;7;5;9;9;15;31;84
"260480 Cortês";-;-;1;4;1;5;1;9;15;16;52
"260490 Cumaru";-;-;-;5;1;2;6;12;18;23;67
"260500 Cupira";-;1;2;6;9;12;9;15;29;58;141
"260510 Custódia";10;-;1;8;5;4;12;17;34;64;155
"260515 Dormentes";2;-;1;4;-;3;1;5;12;21;49
"260520 Escada";4;1;5;27;23;27;27;43;51;61;269
"260530 Exu";3;1;3;7;7;9;13;15;27;36;121
"260540 Feira Nova";3;-;1;6;3;3;14;11;18;31;90
"260545 Fernando de Noronha";-;-;-;-;1;1;-;-;-;-;2
"260550 Ferreiros";-;-;-;1;2;1;2;8;8;11;33
"260560 Flores";1;1;-;3;4;5;3;12;20;33;82
"260570 Floresta";13;1;5;8;12;7;10;20;20;46;142
"260580 Frei Miguelinho";-;2;1;-;1;4;2;11;9;37;67
"260590 Gameleira";3;-;2;10;5;6;11;17;18;22;94
"260600 Garanhuns";108;18;21;71;71;105;142;215;280;335;1366
"260610 Glória do Goitá";3;-;5;7;5;4;6;8;11;27;76
"260620 Goiana";5;2;14;27;28;34;49;54;77;109;399
"260630 Granito";-;-;-;1;2;1;-;-;1;8;13
"260640 Gravatá";1;-;7;19;14;30;40;36;71;121;339
"260650 Iati";2;1;1;6;4;2;-;7;18;31;72
"260660 Ibimirim";9;1;1;8;6;7;13;21;12;37;115
"260670 Ibirajuba";-;-;-;-;6;4;3;4;8;17;42
"260680 Igarassu";-;1;8;25;20;15;16;22;25;38;170
"260690 Iguaracy";1;-;-;1;2;5;3;8;15;26;61
"260760 Ilha de Itamaracá";-;1;-;15;14;3;9;11;11;12;76
"260700 Inajá";3;2;1;2;1;3;4;5;5;17;43
"260710 Ingazeira";-;-;-;-;-;2;1;3;4;5;15
"260720 Ipojuca";6;-;7;35;20;18;28;31;40;35;220
"260730 Ipubi";6;2;2;7;4;9;6;11;23;31;101
"260740 Itacuruba";-;-;-;-;2;-;1;1;2;6;12
"260750 Itaíba";3;-;-;5;7;5;4;12;15;23;74
"260765 Itambé";4;-;1;15;15;5;13;25;33;47;158
"260770 Itapetim";3;-;1;1;2;5;3;12;17;36;80
"260775 Itapissuma";1;1;6;14;11;10;9;8;9;16;85
"260780 Itaquitinga";-;1;1;2;6;5;9;9;16;8;57
"260790 Jaboatão dos Guararapes";91;9;117;261;178;215;230;301;368;437;2207
"260795 Jaqueira";4;-;-;1;1;5;7;5;12;6;41
"260800 Jataúba";2;1;-;5;8;7;6;14;15;41;99
"260805 Jatobá";1;1;2;3;3;3;4;2;8;21;48
"260810 João Alfredo";2;2;1;9;11;4;8;23;40;40;140
"260820 Joaquim Nabuco";2;1;1;3;7;2;7;6;3;10;42
"260825 Jucati";2;-;-;3;1;2;5;7;12;15;47
"260830 Jupi";1;-;2;5;4;1;1;7;23;35;79
"260840 Jurema";2;1;-;4;2;6;3;10;11;38;77
"260850 Lagoa de Itaenga";1;-;2;4;8;6;6;16;20;27;90
"260845 Lagoa do Carro";-;-;1;1;4;5;6;6;13;17;53
"260860 Lagoa do Ouro";1;-;-;2;1;4;4;6;11;15;44
"260870 Lagoa dos Gatos";2;1;1;3;2;8;8;11;25;26;87
"260875 Lagoa Grande";3;-;2;3;7;5;8;5;4;19;56
"260880 Lajedo";1;-;-;4;6;20;19;26;50;69;195
"260890 Limoeiro";9;1;6;31;34;32;45;58;69;126;411
"260900 Macaparana";2;-;-;3;2;10;16;18;39;56;146
"260910 Machados";-;-;-;1;4;3;2;6;10;15;41
"260915 Manari";5;-;1;4;2;1;1;1;7;7;29
"260920 Maraial";4;1;-;2;6;6;4;8;12;12;55
"260930 Mirandiba";1;-;-;5;3;2;-;7;9;22;49
"261430 Moreilândia";1;1;-;3;2;3;2;2;3;15;32
"260940 Moreno";6;3;1;17;13;10;18;25;39;45;177
"260950 Nazaré da Mata";-;-;2;12;10;8;12;20;34;20;118
"260960 Olinda";29;6;60;106;65;83;114;153;219;284;1119
"260970 Orobó";1;-;-;4;1;2;3;5;20;37;73
"260980 Orocó";3;1;1;6;7;3;1;4;1;12;39
"260990 Ouricuri";65;4;6;26;20;20;30;45;40;82;338
"261000 Palmares";36;5;6;35;28;41;84;96;120;132;583
"261010 Palmeirina";2;-;1;1;2;1;1;4;9;14;35
"261020 Panelas";2;-;2;6;5;6;14;12;23;50;120
"261030 Paranatama";1;-;-;5;4;2;5;10;12;29;68
"261040 Parnamirim";3;-;2;3;5;5;2;11;15;27;73
"261050 Passira";-;1;1;3;4;6;9;11;30;37;102
"261060 Paudalho";8;2;6;9;7;18;16;27;25;32;150
"261070 Paulista";4;4;44;103;52;62;47;97;124;140;677
"261080 Pedra";6;-;3;6;8;7;11;20;24;38;123
"261090 Pesqueira";13;2;5;25;25;30;32;66;100;136;434
"261100 Petrolândia";6;2;4;13;7;7;11;16;15;34;115
"261110 Petrolina";199;28;55;122;126;155;156;193;249;309;1592
"261120 Poção";1;-;-;1;5;4;3;5;5;20;44
"261130 Pombos";-;2;2;9;6;7;14;13;23;38;114
"261140 Primavera";-;2;2;3;3;4;4;7;8;10;43
"261150 Quipapá";3;1;1;6;4;5;14;14;16;35;99
"261153 Quixaba";-;-;-;1;-;-;2;2;4;14;23
"261160 Recife";1238;204;532;1289;1352;1940;2809;3445;3813;3938;20560
"261170 Riacho das Almas";1;1;1;3;6;4;9;15;17;40;97
"261180 Ribeirão";5;-;12;17;17;18;17;25;41;48;200
"261190 Rio Formoso";1;2;4;11;9;10;9;20;27;30;123
"261200 Sairé";2;-;2;2;2;5;6;8;16;15;58
"261210 Salgadinho";-;-;-;-;-;4;1;2;6;5;18
"261220 Salgueiro";85;6;11;19;14;24;54;56;62;95;426
"261230 Saloá";2;-;2;5;3;6;1;13;18;24;74
"261240 Sanharó";3;-;1;3;3;6;8;15;22;34;95
"261245 Santa Cruz";3;-;-;2;1;3;4;4;4;20;41
"261247 Santa Cruz da Baixa Verde";1;-;1;1;1;2;1;2;3;8;20
"261250 Santa Cruz do Capibaribe";5;2;-;16;11;18;28;40;48;89;257
"261255 Santa Filomena";5;1;-;2;1;3;3;3;2;18;38
"261260 Santa Maria da Boa Vista";7;-;7;9;8;9;8;14;22;28;112
"261270 Santa Maria do Cambucá";-;-;-;5;1;-;3;9;13;21;52
"261280 Santa Terezinha";5;1;1;3;3;2;6;5;6;14;46
"261290 São Benedito do Sul";2;1;-;1;6;3;4;6;13;13;49
"261300 São Bento do Una";6;1;4;7;9;10;16;27;55;87;222
"261310 São Caitano";8;1;4;11;13;10;16;25;40;65;193
"261320 São João";1;-;4;3;6;10;7;12;23;39;105
"261330 São Joaquim do Monte";5;1;-;4;10;6;7;14;23;27;97
"261340 São José da Coroa Grande";4;-;2;2;6;5;2;14;17;9;61
"261350 São José do Belmonte";2;-;4;7;8;12;15;19;22;60;149
"261360 São José do Egito";9;2;-;12;13;14;24;45;44;86;249
"261370 São Lourenço da Mata";4;-;8;35;19;25;33;39;44;73;280
"261380 São Vicente Ferrer";3;-;-;2;3;6;4;5;14;16;53
"261390 Serra Talhada";66;5;9;23;29;43;54;111;88;182;610
"261400 Serrita";3;-;-;1;2;2;5;2;8;18;41
"261410 Sertânia";2;4;2;8;13;12;10;26;26;75;178
"261420 Sirinhaém";3;1;3;12;12;8;13;31;20;18;121
"261440 Solidão";-;-;-;1;1;1;1;1;5;11;21
"261450 Surubim";17;-;6;18;7;19;35;47;67;136;352
"261460 Tabira";-;1;2;5;4;5;17;26;31;42;133
"261470 Tacaimbó";-;-;1;3;2;1;2;5;12;21;47
"261480 Tacaratu";2;1;-;2;1;6;3;5;17;30;67
"261485 Tamandaré";4;1;2;4;8;7;6;12;5;12;61
"261500 Taquaritinga do Norte";4;1;1;8;4;3;6;16;12;30;85
"261510 Terezinha";1;1;-;2;3;1;1;2;5;11;27
"261520 Terra Nova";-;1;1;-;1;1;3;2;2;6;17
"261530 Timbaúba";8;1;8;22;17;18;25;31;66;100;296
"261540 Toritama";-;2;3;3;8;6;7;8;17;40;94
"261550 Tracunhaém";-;-;-;7;6;5;2;7;8;10;45
"261560 Trindade";9;-;3;13;14;5;8;18;14;38;122
"261570 Triunfo";3;-;1;4;5;3;4;16;19;30;85
"261580 Tupanatinga";8;-;1;8;6;3;5;10;12;31;84
"261590 Tuparetama";2;-;-;1;1;1;5;4;5;27;46
"261600 Venturosa";2;-;1;2;3;4;4;10;14;26;66
"261610 Verdejante";-;-;-;-;-;1;-;5;6;12;24
"261618 Vertente do Lério";-;-;-;-;2;2;2;2;3;12;23
"261620 Vertentes";4;-;2;4;7;3;4;5;15;41;85
"261630 Vicência";2;-;2;8;7;10;14;13;22;36;114
"261640 Vitória de Santo Antão";23;4;13;53;47;67;93;140;159;215;814
"261650 Xexéu";1;2;-;3;6;6;4;6;11;12;51
"270010 Água Branca";4;1;-;3;2;3;8;12;12;31;76
"270020 Anadia";4;-;2;7;5;4;8;12;16;17;75
"270030 Arapiraca";195;19;78;200;152;161;227;296;370;342;2040
"270040 Atalaia";4;2;2;12;14;11;12;16;16;25;114
"270050 Barra de Santo Antônio";-;-;1;4;2;3;1;4;3;4;22
"270060 Barra de São Miguel";-;-;1;5;3;4;5;1;2;7;28
"270070 Batalha";5;-;-;5;2;2;7;4;7;2;34
"270080 Belém";-;-;-;3;1;1;3;1;2;7;18
"270090 Belo Monte";-;-;-;1;-;1;-;-;1;1;4
"270100 Boca da Mata";3;1;2;5;7;9;10;10;17;16;80
"270110 Branquinha";-;2;2;6;4;2;5;2;7;4;34
"270120 Cacimbinhas";1;2;1;1;4;3;1;3;5;13;34
"270130 Cajueiro";4;1;3;6;2;12;4;8;9;5;54
"270135 Campestre";1;-;1;1;1;3;1;1;4;5;18
"270140 Campo Alegre";3;-;-;3;9;6;10;9;11;16;67
"270150 Campo Grande";1;1;2;-;2;1;2;4;8;10;31
"270160 Canapi";3;2;1;1;8;5;5;11;12;12;60
"270170 Capela";1;1;-;1;1;7;7;13;9;16;56
"270180 Carneiros";2;-;-;1;-;1;2;2;7;9;24
"270190 Chã Preta";-;-;1;1;2;3;3;8;4;11;33
"270200 Coité do Nóia";2;-;-;4;2;1;1;9;8;14;41
"270210 Colônia Leopoldina";5;2;2;5;9;9;9;13;12;25;91
"270220 Coqueiro Seco";-;-;-;2;1;1;5;2;4;4;19
"270230 Coruripe";14;4;6;20;13;18;16;54;36;38;219
"270235 Craíbas";4;2;1;2;7;6;3;4;11;16;56
"270240 Delmiro Gouveia";9;2;3;8;12;14;14;30;43;52;187
"270250 Dois Riachos";1;-;-;2;3;2;2;5;4;8;27
"270255 Estrela de Alagoas";-;-;-;1;2;2;5;7;6;6;29
"270260 Feira Grande";1;-;-;4;3;3;4;12;11;18;56
"270270 Feliz Deserto";-;-;-;1;1;2;1;-;2;4;11
"270280 Flexeiras";3;-;-;1;3;5;5;5;4;11;37
"270290 Girau do Ponciano";3;-;1;8;3;5;6;10;24;26;86
"270300 Ibateguara";2;-;4;3;4;3;4;5;7;14;46
"270310 Igaci";1;1;1;8;9;6;7;7;6;10;56
"270320 Igreja Nova";3;-;2;5;8;5;6;3;10;26;68
"270330 Inhapi";4;-;-;4;1;2;2;11;5;10;39
"270340 Jacaré dos Homens";-;1;-;-;1;2;1;2;4;5;16
"270350 Jacuípe";1;-;-;-;-;2;-;-;-;-;3
"270360 Japaratinga";2;-;-;1;1;1;-;2;4;2;13
"270370 Jaramataia";1;1;-;1;1;-;-;-;4;2;10
"270375 Jequiá da Praia";-;-;-;1;-;3;1;3;4;5;17
"270380 Joaquim Gomes";1;4;2;7;5;13;13;15;11;20;91
"270390 Jundiá";-;-;-;2;2;1;1;1;7;3;17
"270400 Junqueiro";3;1;1;9;7;6;6;13;7;25;78
"270410 Lagoa da Canoa";-;-;-;2;3;3;5;7;7;13;40
"270420 Limoeiro de Anadia";4;2;5;6;1;8;5;5;7;7;50
"270430 Maceió";675;116;263;688;602;728;961;1163;1213;1203;7612
"270440 Major Isidoro";5;-;2;5;8;2;5;9;15;18;69
"270490 Mar Vermelho";-;1;-;1;-;-;1;1;-;3;7
"270450 Maragogi";4;3;2;7;6;5;8;11;6;17;69
"270460 Maravilha";-;-;1;1;2;-;-;-;-;1;5
"270470 Marechal Deodoro";2;1;8;19;11;13;20;13;19;29;135
"270480 Maribondo";-;-;-;2;1;5;2;4;8;14;36
"270500 Mata Grande";1;-;1;4;5;8;6;14;11;39;89
"270510 Matriz de Camaragibe";2;1;1;5;4;7;16;12;23;21;92
"270520 Messias";2;-;5;8;-;2;5;2;4;9;37
"270530 Minador do Negrão";-;-;-;1;-;-;-;-;2;3;6
"270540 Monteirópolis";-;-;-;1;1;2;1;2;2;7;16
"270550 Murici";6;-;2;7;9;9;9;14;16;17;89
"270560 Novo Lino";1;1;1;1;3;2;4;6;6;5;30
"270570 Olho d'Água das Flores";1;1;2;5;3;8;4;14;11;26;75
"270580 Olho d'Água do Casado";-;-;-;2;2;2;2;3;3;2;16
"270590 Olho d'Água Grande";-;1;1;-;1;1;1;1;1;6;13
"270600 Olivença";1;1;1;1;-;6;3;1;4;17;35
"270610 Ouro Branco";-;1;-;1;2;3;2;3;3;7;22
"270620 Palestina";1;-;-;-;-;-;-;2;1;5;9
"270630 Palmeira dos Índios";47;5;9;24;33;30;46;70;101;127;492
"270640 Pão de Açúcar";12;-;-;3;10;4;14;12;23;32;110
"270642 Pariconha";-;1;-;-;1;2;3;6;6;9;28
"270644 Paripueira";-;1;-;3;1;1;2;7;4;6;25
"270650 Passo de Camaragibe";1;2;-;2;1;2;6;5;3;10;32
"270660 Paulo Jacinto";-;-;1;2;1;1;1;9;5;10;30
"270670 Penedo";39;9;4;9;23;33;34;39;76;97;363
"270680 Piaçabuçu";-;-;2;8;3;1;4;3;10;11;42
"270690 Pilar";1;-;8;18;8;10;13;12;15;18;103
"270700 Pindoba";-;-;-;1;3;-;-;1;-;-;5
"270710 Piranhas";9;-;5;7;11;8;7;8;4;8;67
"270720 Poço das Trincheiras";-;1;1;1;-;2;-;4;2;6;17
"270730 Porto Calvo";2;1;3;9;4;14;8;19;18;13;91
"270740 Porto de Pedras";-;-;-;2;1;1;2;4;9;4;23
"270750 Porto Real do Colégio";-;-;-;3;10;5;2;4;8;20;52
"270760 Quebrangulo";-;1;1;1;1;6;3;8;9;14;44
"270770 Rio Largo";4;-;10;32;17;16;28;35;35;47;224
"270780 Roteiro";2;-;1;-;2;-;1;3;1;6;16
"270790 Santa Luzia do Norte";-;-;-;3;-;-;-;5;2;2;12
"270800 Santana do Ipanema";8;2;3;14;13;9;15;22;33;60;179
"270810 Santana do Mundaú";-;-;2;3;1;2;2;8;3;8;29
"270820 São Brás";-;-;-;1;2;3;-;2;-;8;16
"270830 São José da Laje";6;1;3;7;4;8;8;22;11;30;100
"270840 São José da Tapera";3;3;4;12;7;2;8;8;6;16;69
"270850 São Luís do Quitunde";-;1;1;5;7;5;13;13;15;18;78
"270860 São Miguel dos Campos";18;3;9;18;26;20;34;57;71;53;309
"270870 São Miguel dos Milagres";-;-;-;1;-;-;3;4;5;10;23
"270880 São Sebastião";3;1;3;11;8;5;12;5;18;25;91
"270890 Satuba";-;-;2;8;1;3;6;6;3;3;32
"270895 Senador Rui Palmeira";1;1;1;2;3;4;2;4;2;7;27
"270900 Tanque d'Arca";1;-;-;-;2;1;1;2;4;5;16
"270910 Taquarana";-;1;-;-;5;-;5;6;3;10;30
"270915 Teotônio Vilela";3;1;8;18;15;13;15;12;13;13;111
"270920 Traipu";-;-;2;5;4;3;1;8;7;18;48
"270930 União dos Palmares";5;7;6;25;23;27;32;53;42;69;289
"270940 Viçosa";10;2;1;6;6;10;13;11;21;23;103
"280010 Amparo de São Francisco";-;-;-;-;-;-;-;1;2;2;5
"280020 Aquidabã";-;1;2;1;5;3;6;10;12;28;68
"280030 Aracaju";553;83;110;301;354;525;693;912;1007;1212;5750
"280040 Arauá";1;1;-;2;2;3;5;4;9;7;34
"280050 Areia Branca";-;-;3;4;2;3;5;15;4;11;47
"280060 Barra dos Coqueiros";-;-;2;10;6;6;6;6;8;7;51
"280067 Boquim";1;1;-;3;4;4;7;9;10;18;57
