 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2011
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"260590 Gameleira";-;-;3;3;8;5;12;10;17;16;74
"260600 Garanhuns";30;8;19;52;64;106;157;215;353;361;1365
"260610 Glória do Goitá";-;-;3;10;4;8;9;5;17;22;78
"260620 Goiana";7;4;3;20;22;29;35;48;78;87;333
"260630 Granito";-;-;-;1;3;-;1;4;8;6;23
"260640 Gravatá";3;2;11;21;20;36;31;52;72;137;385
"260650 Iati";-;-;2;5;3;5;8;6;17;27;73
"260660 Ibimirim";1;-;4;6;8;13;4;17;12;25;90
"260670 Ibirajuba";-;-;-;2;1;4;7;6;6;25;51
"260680 Igarassu";3;-;7;31;30;35;40;47;47;61;301
"260690 Iguaracy";-;-;-;-;2;1;6;4;10;28;51
"260760 Ilha de Itamaracá";2;-;1;3;13;8;8;5;11;12;63
"260700 Inajá";1;2;2;2;3;3;3;8;9;17;50
"260710 Ingazeira";-;-;-;-;-;-;-;4;1;4;9
"260720 Ipojuca";7;2;3;40;29;34;26;48;32;28;249
"260730 Ipubi";2;1;2;9;7;8;9;5;21;37;101
"260740 Itacuruba";-;-;-;2;1;4;-;1;3;2;13
"260750 Itaíba";-;2;5;6;3;8;4;12;22;27;89
"260765 Itambé";1;2;1;13;15;14;12;15;26;45;144
"260770 Itapetim";-;1;-;3;3;4;3;8;19;49;90
"260775 Itapissuma";-;-;5;10;11;9;8;6;4;3;56
"260780 Itaquitinga";-;-;1;3;2;4;8;4;18;11;51
"260790 Jaboatão dos Guararapes";118;5;78;200;159;180;261;394;505;596;2496
"260795 Jaqueira";2;-;-;3;4;3;2;7;5;11;37
"260800 Jataúba";2;-;4;2;4;4;5;8;10;42;81
"260805 Jatobá";2;-;-;2;3;4;3;7;10;19;50
"260810 João Alfredo";-;-;5;8;6;8;15;11;41;65;159
"260820 Joaquim Nabuco";-;1;-;4;1;4;5;4;6;13;38
"260825 Jucati";1;-;-;6;3;-;4;2;2;9;27
"260830 Jupi";-;-;2;5;8;4;3;7;20;37;86
"260840 Jurema";-;-;3;5;4;4;5;9;16;40;86
"260850 Lagoa de Itaenga";1;-;2;5;1;6;8;8;17;22;70
"260845 Lagoa do Carro";-;-;-;3;5;2;7;11;7;13;48
"260860 Lagoa do Ouro";1;1;-;-;2;3;1;9;5;20;42
"260870 Lagoa dos Gatos";-;-;-;4;2;5;3;9;16;30;69
"260875 Lagoa Grande";3;2;2;5;6;6;3;7;8;27;69
"260880 Lajedo";2;-;2;7;10;14;15;24;43;81;198
"260890 Limoeiro";3;-;6;20;21;30;53;74;106;154;467
"260900 Macaparana";4;-;3;8;5;9;10;10;30;69;148
"260910 Machados";-;-;-;-;1;1;5;7;7;17;38
"260915 Manari";5;1;1;-;2;5;3;10;8;10;45
"260920 Maraial";-;-;-;1;3;3;2;4;8;12;33
"260930 Mirandiba";2;-;1;4;4;3;3;1;10;31;59
"261430 Moreilândia";-;-;-;4;4;3;1;5;3;15;35
"260940 Moreno";1;1;2;14;11;14;20;19;25;19;126
"260950 Nazaré da Mata";4;-;4;13;5;19;14;20;33;39;151
"260960 Olinda";5;3;35;94;69;104;143;224;248;370;1295
"260970 Orobó";-;-;2;3;3;5;7;11;19;52;102
"260980 Orocó";-;1;1;3;3;8;2;6;9;7;40
"260990 Ouricuri";28;7;10;32;34;33;33;57;69;117;420
"261000 Palmares";27;3;5;26;14;39;49;94;130;139;526
"261010 Palmeirina";-;-;-;3;2;1;3;6;7;16;38
"261020 Panelas";-;-;2;11;7;13;14;20;38;60;165
"261030 Paranatama";-;1;2;-;4;3;5;6;12;22;55
"261040 Parnamirim";1;-;1;5;3;4;7;10;16;14;61
"261050 Passira";1;-;4;6;5;8;10;15;21;45;115
"261060 Paudalho";2;-;4;8;14;14;28;21;39;43;173
"261070 Paulista";3;6;40;84;101;171;230;364;426;595;2020
"261080 Pedra";-;-;-;3;6;7;5;6;12;26;65
"261090 Pesqueira";5;1;10;22;16;31;27;42;73;130;357
"261100 Petrolândia";8;1;2;8;8;10;8;24;25;46;140
"261110 Petrolina";316;18;30;137;142;150;151;243;259;369;1815
"261120 Poção";-;-;1;1;1;3;5;10;4;20;45
"261130 Pombos";-;1;5;7;10;7;14;17;9;41;111
"261140 Primavera";-;-;-;2;3;5;3;3;4;6;26
"261150 Quipapá";1;-;1;6;5;9;7;18;25;32;104
"261153 Quixaba";1;1;-;1;-;-;2;2;2;5;14
"261160 Recife";1099;204;388;1123;1215;1926;2863;3545;4051;4749;21163
"261170 Riacho das Almas";2;-;2;6;6;5;7;8;26;35;97
"261180 Ribeirão";1;1;1;8;9;15;17;31;33;53;169
"261190 Rio Formoso";1;-;2;6;5;10;8;7;15;19;73
"261200 Sairé";-;-;1;1;2;1;5;11;11;14;46
"261210 Salgadinho";-;-;-;1;1;1;2;1;3;6;15
"261220 Salgueiro";50;6;4;29;28;33;29;36;70;110;395
"261230 Saloá";-;1;-;3;5;7;11;8;23;30;88
"261240 Sanharó";1;1;3;7;4;11;14;12;22;31;106
"261245 Santa Cruz";1;-;-;2;4;3;1;9;8;27;55
"261247 Santa Cruz da Baixa Verde";-;-;-;4;9;3;2;10;12;22;62
"261250 Santa Cruz do Capibaribe";7;2;8;26;12;31;33;36;45;85;285
"261255 Santa Filomena";-;-;2;3;3;2;4;3;8;18;43
"261260 Santa Maria da Boa Vista";3;3;2;17;18;11;11;12;17;27;121
"261270 Santa Maria do Cambucá";1;-;1;-;2;3;4;6;7;29;53
"261280 Santa Terezinha";-;2;1;1;4;3;1;8;11;31;62
"261290 São Benedito do Sul";1;-;-;-;2;3;5;7;6;15;39
"261300 São Bento do Una";3;2;3;8;10;22;20;37;45;85;235
"261310 São Caitano";2;-;4;6;8;13;14;22;49;72;190
"261320 São João";-;-;1;3;6;2;1;7;5;11;36
"261330 São Joaquim do Monte";1;-;3;3;6;5;12;11;22;57;120
"261340 São José da Coroa Grande";-;-;2;7;1;4;11;13;13;15;66
"261350 São José do Belmonte";4;-;3;5;12;8;16;16;36;59;159
"261360 São José do Egito";4;-;1;5;11;12;19;30;56;81;219
"261370 São Lourenço da Mata";3;1;6;21;18;20;37;50;49;60;265
"261380 São Vicente Ferrer";-;-;2;-;6;7;13;4;11;15;58
"261390 Serra Talhada";34;2;4;43;47;48;60;82;147;230;697
"261400 Serrita";1;-;-;3;4;2;3;5;11;34;63
"261410 Sertânia";1;-;2;7;5;15;17;22;27;55;151
"261420 Sirinhaém";2;2;5;12;10;16;9;20;30;27;133
"261440 Solidão";-;-;-;-;-;-;1;4;1;5;11
"261450 Surubim";8;1;3;18;17;24;32;61;87;154;405
"261460 Tabira";-;-;3;2;10;14;9;16;36;49;139
"261470 Tacaimbó";-;-;2;3;-;1;6;4;7;19;42
"261480 Tacaratu";-;3;1;3;1;5;8;12;17;26;76
"261485 Tamandaré";1;-;-;7;6;10;7;8;13;15;67
"261500 Taquaritinga do Norte";2;1;6;13;9;9;6;10;19;34;109
"261510 Terezinha";-;-;1;1;1;2;2;5;3;14;29
"261520 Terra Nova";1;-;-;1;2;3;2;1;3;15;28
"261530 Timbaúba";4;2;5;11;20;25;33;36;59;86;281
"261540 Toritama";3;2;4;6;6;4;5;15;20;29;94
"261550 Tracunhaém";-;-;-;6;2;6;8;2;7;12;43
"261560 Trindade";5;2;2;12;7;12;8;13;12;14;87
"261570 Triunfo";1;-;-;2;-;3;2;10;19;37;74
"261580 Tupanatinga";-;-;1;8;7;4;9;8;11;28;76
"261590 Tuparetama";-;-;2;2;1;8;8;11;14;31;77
"261600 Venturosa";4;-;-;2;6;7;6;17;14;27;83
"261610 Verdejante";1;-;-;1;1;3;-;3;2;9;20
"261618 Vertente do Lério";1;-;-;2;2;-;-;3;3;17;28
"261620 Vertentes";1;-;-;2;4;6;10;14;24;47;108
"261630 Vicência";4;-;1;6;5;7;13;16;13;25;90
"261640 Vitória de Santo Antão";6;5;20;40;56;49;95;136;205;320;932
"261650 Xexéu";1;-;1;2;2;6;9;9;20;11;61
"270010 Água Branca";2;3;4;7;2;7;11;5;20;34;95
"270020 Anadia";-;-;1;3;-;5;5;6;11;8;39
"270030 Arapiraca";119;15;53;185;168;189;230;348;412;444;2163
"270040 Atalaia";2;-;6;11;12;11;13;18;15;23;111
"270050 Barra de Santo Antônio";-;-;-;7;1;5;3;3;7;14;40
"270060 Barra de São Miguel";-;-;3;3;3;2;1;1;2;3;18
"270070 Batalha";5;1;1;1;4;5;5;3;3;4;32
"270080 Belém";-;-;-;-;1;-;-;3;2;10;16
"270090 Belo Monte";-;-;-;1;2;1;1;1;1;-;7
"270100 Boca da Mata";-;-;6;6;7;9;15;13;14;20;90
"270110 Branquinha";-;-;1;5;2;5;5;5;3;6;32
"270120 Cacimbinhas";-;1;1;4;6;2;1;5;5;10;35
"270130 Cajueiro";1;1;1;5;4;7;12;12;12;21;76
"270135 Campestre";-;-;-;2;3;3;1;3;5;8;25
"270140 Campo Alegre";-;1;5;11;10;6;6;8;19;21;87
"270150 Campo Grande";-;-;-;2;1;1;2;3;3;3;15
"270160 Canapi";1;-;1;4;1;6;3;5;12;10;43
"270170 Capela";1;-;1;-;3;8;14;4;7;19;57
"270180 Carneiros";2;-;-;3;-;1;-;2;2;8;18
"270190 Chã Preta";1;-;1;2;-;3;-;6;6;5;24
"270200 Coité do Nóia";-;-;-;-;2;3;1;7;3;6;22
"270210 Colônia Leopoldina";3;-;2;5;6;10;16;11;23;29;105
"270220 Coqueiro Seco";-;-;1;2;1;1;-;3;4;4;16
"270230 Coruripe";11;1;5;26;24;31;45;63;72;81;359
"270235 Craíbas";2;-;2;3;4;6;6;5;8;16;52
"270240 Delmiro Gouveia";6;2;3;13;9;27;12;28;28;53;181
"270250 Dois Riachos";-;-;-;2;2;2;2;7;2;17;34
"270255 Estrela de Alagoas";-;-;1;2;4;5;3;1;9;8;33
"270260 Feira Grande";-;3;5;6;5;6;6;6;11;16;64
"270270 Feliz Deserto";-;-;-;-;-;-;1;1;2;3;7
"270280 Flexeiras";1;-;1;4;3;5;4;2;9;13;42
"270290 Girau do Ponciano";-;-;7;13;6;11;8;16;17;27;105
"270300 Ibateguara";-;-;1;-;1;6;4;10;9;16;47
"270310 Igaci";-;-;1;4;6;6;7;6;14;17;61
"270320 Igreja Nova";1;-;1;8;6;6;5;14;16;29;86
"270330 Inhapi";1;1;1;-;6;5;4;4;17;19;58
"270340 Jacaré dos Homens";-;-;-;-;1;2;2;2;4;8;19
"270350 Jacuípe";-;-;-;2;3;4;2;-;1;1;13
"270360 Japaratinga";-;-;-;2;2;-;-;1;1;-;6
"270370 Jaramataia";-;-;-;-;1;2;-;1;3;4;11
"270375 Jequiá da Praia";1;1;-;2;3;3;1;3;7;4;25
"270380 Joaquim Gomes";1;1;7;8;3;9;13;5;13;22;82
"270390 Jundiá";1;-;-;-;1;-;4;-;4;4;14
"270400 Junqueiro";-;2;2;8;8;6;17;10;11;16;80
"270410 Lagoa da Canoa";-;-;1;2;3;7;1;8;13;16;51
"270420 Limoeiro de Anadia";-;1;3;5;2;-;8;11;15;15;60
"270430 Maceió";522;103;331;713;674;831;1144;1417;1467;1579;8781
"270440 Major Isidoro";1;1;1;6;2;2;6;5;11;11;46
"270490 Mar Vermelho";-;-;-;1;-;-;1;-;2;7;11
"270450 Maragogi";3;1;2;5;6;10;9;13;20;20;89
"270460 Maravilha";1;-;-;3;3;5;1;1;1;12;27
"270470 Marechal Deodoro";-;2;11;30;8;17;17;21;15;26;147
"270480 Maribondo";-;1;1;5;3;3;3;5;3;9;33
"270500 Mata Grande";1;-;3;4;6;5;4;3;6;9;41
"270510 Matriz de Camaragibe";-;-;2;7;5;2;4;6;5;14;45
"270520 Messias";1;-;6;5;9;9;4;8;11;10;63
"270530 Minador do Negrão";-;-;-;2;-;1;-;2;2;8;15
"270540 Monteirópolis";-;-;-;-;-;3;3;3;8;9;26
"270550 Murici";1;1;9;11;4;9;9;11;13;11;79
"270560 Novo Lino";2;-;-;3;2;1;3;3;4;3;21
"270570 Olho d'Água das Flores";1;-;-;17;4;8;9;9;6;26;80
"270580 Olho d'Água do Casado";-;-;1;2;2;-;3;4;4;4;20
"270590 Olho d'Água Grande";-;-;-;2;1;-;1;1;1;5;11
"270600 Olivença";1;-;1;1;4;2;5;6;7;10;37
"270610 Ouro Branco";2;-;-;2;3;1;4;6;7;16;41
"270620 Palestina";-;-;-;-;-;1;-;-;7;5;13
"270630 Palmeira dos Índios";37;4;8;42;35;42;90;122;137;154;671
"270640 Pão de Açúcar";2;1;3;5;9;8;4;13;15;22;82
"270642 Pariconha";-;-;1;1;3;2;4;5;5;17;38
"270644 Paripueira";1;-;-;4;2;4;2;3;5;5;26
"270650 Passo de Camaragibe";-;-;1;-;1;1;4;3;6;9;25
"270660 Paulo Jacinto";-;-;-;5;3;6;-;6;7;11;38
"270670 Penedo";10;1;11;25;19;30;49;46;86;109;386
"270680 Piaçabuçu";-;-;-;4;5;8;5;7;9;10;48
"270690 Pilar";2;1;7;21;20;12;10;19;23;32;147
"270700 Pindoba";-;-;-;-;-;-;2;1;1;6;10
"270710 Piranhas";1;2;3;7;10;5;4;7;16;9;64
"270720 Poço das Trincheiras";2;1;1;4;1;1;-;4;4;15;33
"270730 Porto Calvo";1;1;2;7;7;9;6;10;9;10;62
"270740 Porto de Pedras";1;-;-;2;4;-;1;3;3;6;20
"270750 Porto Real do Colégio";-;-;2;2;11;2;5;2;3;4;31
"270760 Quebrangulo";-;-;-;1;2;3;8;13;9;16;52
"270770 Rio Largo";1;-;21;47;18;24;25;27;40;46;249
"270780 Roteiro";1;-;-;1;-;1;1;5;2;2;13
"270790 Santa Luzia do Norte";-;-;2;1;-;1;4;2;4;6;20
"270800 Santana do Ipanema";35;6;10;18;20;32;42;47;65;101;376
"270810 Santana do Mundaú";-;-;1;-;1;-;3;3;4;6;18
"270820 São Brás";-;-;-;-;2;4;1;2;2;2;13
"270830 São José da Laje";4;1;3;7;11;10;19;11;20;23;109
"270840 São José da Tapera";2;-;3;8;4;10;6;17;23;41;114
"270850 São Luís do Quitunde";2;1;4;9;3;7;7;17;22;28;100
"270860 São Miguel dos Campos";12;-;21;33;23;31;43;64;91;83;401
"270870 São Miguel dos Milagres";-;-;1;-;4;1;2;2;4;5;19
"270880 São Sebastião";3;1;2;14;10;11;11;11;14;25;102
"270890 Satuba";-;-;6;5;5;5;4;2;3;6;36
"270895 Senador Rui Palmeira";1;-;1;-;2;2;2;6;5;15;34
"270900 Tanque d'Arca";-;-;1;2;2;1;1;4;5;2;18
"270910 Taquarana";1;-;1;3;5;3;5;13;9;26;66
"270915 Teotônio Vilela";2;2;7;14;17;10;14;11;25;31;133
"270920 Traipu";-;1;2;4;6;4;4;7;10;26;64
"270930 União dos Palmares";9;2;14;32;12;24;36;52;61;69;311
"270940 Viçosa";1;1;3;6;5;7;13;15;8;14;73
"280010 Amparo de São Francisco";-;-;-;-;-;1;-;1;-;1;3
"280020 Aquidabã";-;-;-;2;4;1;7;11;11;23;59
"280030 Aracaju";480;67;128;342;436;552;812;1032;1143;1341;6333
"280040 Arauá";-;-;1;2;3;3;3;5;5;11;33
"280050 Areia Branca";-;-;1;9;7;5;1;5;7;9;44
"280060 Barra dos Coqueiros";-;-;6;9;7;6;11;10;6;10;65
"280067 Boquim";-;2;2;8;3;9;10;11;19;23;87
"280070 Brejo Grande";-;1;-;1;2;2;1;4;3;2;16
"280100 Campo do Brito";1;-;1;2;8;3;3;4;14;26;62
"280110 Canhoba";-;-;-;1;-;2;1;-;5;5;14
"280120 Canindé de São Francisco";-;1;3;12;9;9;8;9;6;12;69
"280130 Capela";12;1;1;10;7;12;11;24;22;31;131
"280140 Carira";-;-;1;2;5;6;2;8;17;19;60
"280150 Carmópolis";-;-;-;2;3;2;5;5;6;11;34
"280160 Cedro de São João";-;-;-;1;3;1;-;3;6;9;23
"280170 Cristinápolis";-;-;1;5;4;6;2;6;7;4;35
"280190 Cumbe";-;-;-;1;-;1;2;1;4;6;15
"280200 Divina Pastora";-;-;-;-;1;3;1;1;1;-;7
"280210 Estância";16;1;8;15;22;26;23;39;58;102;310
"280220 Feira Nova";-;-;1;-;1;-;2;1;4;7;16
"280230 Frei Paulo";-;-;1;1;-;5;5;9;1;15;37
"280240 Gararu";2;-;-;-;1;3;4;2;5;9;26
"280250 General Maynard";-;-;-;-;1;-;-;-;1;4;6
"280260 Gracho Cardoso";-;-;-;-;1;4;1;-;1;6;13
"280270 Ilha das Flores";-;-;-;1;-;2;4;1;-;3;11
"280280 Indiaroba";-;-;1;2;2;2;5;4;7;9;32
"280290 Itabaiana";30;1;14;41;42;37;43;50;84;136;478
"280300 Itabaianinha";2;-;2;4;11;9;8;14;16;36;102
"280310 Itabi";-;-;-;-;1;2;5;1;1;10;20
"280320 Itaporanga d'Ajuda";-;3;1;10;9;7;7;11;22;25;95
"280330 Japaratuba";-;-;1;1;2;7;5;4;13;25;58
"280340 Japoatã";1;1;-;6;4;3;5;5;6;13;44
"280350 Lagarto";9;2;15;38;46;49;91;135;160;263;808
"280360 Laranjeiras";1;1;3;9;5;4;7;7;7;13;57
"280370 Macambira";-;-;-;-;2;2;3;3;3;13;26
"280380 Malhada dos Bois";-;-;-;-;-;3;-;1;5;2;11
"280390 Malhador";-;-;1;1;-;2;1;5;3;15;28
"280400 Maruim";4;-;1;4;5;5;6;6;8;11;50
"280410 Moita Bonita";-;-;-;5;-;6;4;3;7;19;44
"280420 Monte Alegre de Sergipe";1;1;-;2;5;5;-;3;8;14;39
"280430 Muribeca";-;-;1;1;2;2;2;3;6;6;23
"280440 Neópolis";3;2;4;9;5;18;15;22;27;38;143
"280445 Nossa Senhora Aparecida";-;1;1;1;1;1;4;3;6;8;26
"280450 Nossa Senhora da Glória";15;1;2;9;11;15;19;20;36;59;187
"280460 Nossa Senhora das Dores";-;1;3;3;5;6;11;12;16;24;81
"280470 Nossa Senhora de Lourdes";-;-;-;-;2;2;2;3;4;4;17
"280480 Nossa Senhora do Socorro";2;3;11;26;44;36;49;59;59;75;364
"280490 Pacatuba";-;-;-;2;2;4;3;3;11;15;40
"280500 Pedra Mole";-;1;-;-;-;-;-;-;-;5;6
"280510 Pedrinhas";-;-;-;-;2;1;4;4;5;6;22
"280520 Pinhão";-;-;-;1;1;2;1;1;3;5;14
"280530 Pirambu";-;-;-;3;2;1;3;3;7;4;23
"280540 Poço Redondo";6;3;1;5;6;6;8;16;15;25;91
"280550 Poço Verde";-;1;1;6;6;7;9;19;16;23;88
"280560 Porto da Folha";2;1;1;3;7;4;8;5;13;30;74
"280570 Propriá";2;-;4;9;13;11;14;13;31;42;139
"280580 Riachão do Dantas";-;-;-;1;3;5;3;7;14;17;50
"280590 Riachuelo";-;-;4;5;3;1;3;4;5;9;34
"280600 Ribeirópolis";1;-;2;3;3;8;4;2;13;30;66
"280610 Rosário do Catete";2;1;-;4;2;4;2;7;4;9;35
"280620 Salgado";-;-;4;3;4;1;3;6;6;14;41
"280630 Santa Luzia do Itanhy";1;-;1;4;3;6;1;3;5;4;28
"280650 Santa Rosa de Lima";-;1;-;1;1;3;1;1;1;3;12
"280640 Santana do São Francisco";-;-;-;1;1;1;3;2;6;9;23
"280660 Santo Amaro das Brotas";-;-;-;1;4;2;4;5;7;8;31
"280670 São Cristóvão";1;-;11;17;24;17;19;22;25;37;173
"280680 São Domingos";-;1;-;-;1;1;1;4;5;9;22
"280690 São Francisco";-;-;-;-;1;2;-;-;1;4;8
"280700 São Miguel do Aleixo";-;-;-;-;-;1;-;-;1;5;7
"280710 Simão Dias";6;1;5;12;7;8;15;16;27;70;167
"280720 Siriri";2;-;-;3;3;4;2;3;5;9;31
"280730 Telha";-;-;-;-;1;1;-;-;-;5;7
"280740 Tobias Barreto";2;1;3;6;3;16;21;18;40;54;164
"280750 Tomar do Geru";-;1;3;1;4;5;3;6;5;12;40
"280760 Umbaúba";-;-;3;3;7;8;5;9;11;18;64
"290010 Abaíra";-;-;-;1;1;3;1;2;6;19;33
"290020 Abaré";1;1;2;3;3;2;2;6;8;13;41
"290030 Acajutiba";-;-;1;6;5;6;5;7;14;22;66
"290035 Adustina";3;1;-;3;2;1;4;3;2;9;28
"290040 Água Fria";-;-;-;4;3;5;5;10;11;20;58
"290060 Aiquara";-;-;-;-;1;-;2;3;-;4;10
"290070 Alagoinhas";50;4;27;64;72;91;123;181;218;324;1154
"290080 Alcobaça";1;-;2;6;4;12;15;5;15;23;83
"290090 Almadina";-;-;-;1;-;3;4;4;4;8;24
"290100 Amargosa";4;-;2;8;6;10;24;24;52;92;222
"290110 Amélia Rodrigues";-;-;4;9;11;16;18;16;22;31;127
"290115 América Dourada";1;-;-;1;4;4;1;3;4;3;21
"290120 Anagé";2;-;-;5;8;3;12;9;19;42;100
"290130 Andaraí";2;-;-;7;5;2;5;8;10;11;50
"290135 Andorinha";-;-;-;1;2;-;5;7;7;34;56
"290140 Angical";2;-;1;-;2;5;5;4;5;15;39
"290150 Anguera";-;1;-;1;4;3;4;2;8;15;38
"290160 Antas";5;-;2;5;6;2;6;5;15;31;77
"290170 Antônio Cardoso";1;-;-;2;4;4;4;8;6;13;42
"290180 Antônio Gonçalves";-;-;-;-;1;2;-;-;-;-;3
"290190 Aporá";-;-;-;3;4;3;3;8;7;18;46
"290195 Apuarema";-;-;-;-;1;3;2;4;6;13;29
"290205 Araças";1;-;-;4;5;3;5;5;8;14;45
"290200 Aracatu";-;-;-;-;1;2;6;3;14;39;65
"290210 Araci";7;-;1;3;15;14;9;29;35;49;162
"290220 Aramari";-;-;-;-;2;1;2;4;2;6;17
"290225 Arataca";-;-;-;-;5;3;1;7;3;-;19
"290230 Aratuípe";1;-;-;-;1;2;-;1;1;3;9
"290240 Aurelino Leal";-;1;-;1;6;3;6;13;17;23;70
"290250 Baianópolis";-;1;-;1;1;-;2;-;1;-;6
"290260 Baixa Grande";1;-;4;6;1;1;4;9;12;36;74
"290265 Banzaê";-;-;-;-;-;3;3;4;9;8;27
"290270 Barra";29;4;6;14;22;16;27;33;43;70;264
"290280 Barra da Estiva";11;2;2;4;9;5;19;29;26;41;148
"290290 Barra do Choça";5;2;2;10;10;18;11;28;30;46;162
"290300 Barra do Mendes";-;-;1;1;2;2;2;6;13;17;44
"290310 Barra do Rocha";-;1;1;1;-;1;-;2;4;1;11
"290320 Barreiras";105;14;25;110;106;136;123;165;185;214;1183
"290323 Barro Alto";-;-;1;4;6;6;6;3;7;16;49
"290330 Barro Preto";-;-;-;3;1;4;3;3;4;8;26
"290327 Barrocas";1;-;3;1;3;3;4;6;4;12;37
"290340 Belmonte";2;1;1;9;8;7;10;13;21;30;102
"290350 Belo Campo";1;2;1;5;7;3;9;12;21;36;97
"290360 Biritinga";-;-;1;3;5;5;4;8;14;27;67
"290370 Boa Nova";-;-;-;1;3;4;5;4;16;33;66
"290380 Boa Vista do Tupim";1;1;-;3;2;3;2;6;12;17;47
"290390 Bom Jesus da Lapa";14;2;4;25;17;41;31;37;49;65;285
"290395 Bom Jesus da Serra";4;-;-;3;3;6;3;5;17;22;63
"290400 Boninal";-;1;-;4;4;3;4;10;11;32;69
"290405 Bonito";1;1;-;4;5;11;7;9;9;12;59
"290410 Boquira";3;-;3;3;5;6;6;8;25;53;112
"290420 Botuporã";4;-;-;1;2;1;4;3;10;26;51
"290430 Brejões";1;2;1;14;10;3;4;5;14;35;89
"290440 Brejolândia";-;-;-;1;5;1;8;4;3;8;30
"290450 Brotas de Macaúbas";1;-;2;1;4;2;4;6;12;34;66
"290460 Brumado";16;-;4;10;13;32;29;36;64;128;332
"290470 Buerarema";2;-;1;2;3;1;13;9;12;13;56
"290475 Buritirama";1;-;1;1;2;2;4;3;5;3;22
"290480 Caatiba";-;-;1;1;1;3;2;4;4;15;31
"290485 Cabaceiras do Paraguaçu";-;-;-;3;8;7;4;10;6;24;62
"290490 Cachoeira";-;-;2;7;8;8;18;31;26;45;145
"290500 Caculé";1;-;-;3;4;4;6;3;14;34;69
"290510 Caém";1;-;-;1;3;-;1;8;9;23;46
"290515 Caetanos";-;-;1;-;1;2;2;2;7;13;28
"290520 Caetité";11;-;5;12;7;16;24;28;49;107;259
"290530 Cafarnaum";5;1;-;3;5;5;3;11;10;10;53
"290540 Cairu";1;-;-;1;-;2;2;3;3;7;19
"290550 Caldeirão Grande";3;-;1;6;1;3;3;11;11;19;58
"290560 Camacan";8;-;4;11;5;9;13;25;23;34;132
"290570 Camaçari";59;10;54;135;98;103;157;155;144;139;1054
"290580 Camamu";2;1;2;4;7;6;7;7;13;11;60
"290590 Campo Alegre de Lourdes";8;-;-;4;8;4;7;10;22;32;95
"290600 Campo Formoso";10;4;2;8;16;28;32;40;40;82;262
"290610 Canápolis";-;-;-;-;1;2;3;2;-;1;9
"290620 Canarana";-;-;-;4;4;4;8;6;11;19;56
"290630 Canavieiras";3;1;11;7;6;12;20;19;40;50;169
"290640 Candeal";-;-;-;2;-;1;2;3;6;21;35
"290650 Candeias";11;-;12;44;30;29;62;64;53;56;361
"290660 Candiba";-;-;-;1;1;3;3;4;7;28;47
"290670 Cândido Sales";3;-;3;6;5;10;7;17;20;26;97
"290680 Cansanção";5;2;3;11;3;7;9;11;29;59;139
"290682 Canudos";4;-;1;2;6;2;12;9;5;24;65
"290685 Capela do Alto Alegre";-;-;1;2;3;4;2;2;10;13;37
"290687 Capim Grosso";4;-;1;9;8;7;18;13;29;44;133
"290689 Caraíbas";-;-;2;1;2;5;-;3;3;25;41
"290690 Caravelas";3;-;1;2;5;12;6;12;5;22;68
"290700 Cardeal da Silva";-;-;-;3;1;3;2;5;5;8;27
"290710 Carinhanha";5;-;-;1;3;8;10;8;11;18;64
"290720 Casa Nova";2;2;3;17;14;8;20;26;40;60;192
"290730 Castro Alves";2;-;3;4;5;11;18;22;22;57;144
"290740 Catolândia";-;-;-;-;1;1;1;-;1;-;4
"290750 Catu";5;-;8;13;11;20;30;35;44;57;223
"290755 Caturama";-;-;-;1;-;-;3;2;3;18;27
"290760 Central";1;-;1;1;-;4;3;5;5;16;36
"290770 Chorrochó";1;-;1;7;1;7;1;6;5;8;37
"290780 Cícero Dantas";2;2;1;5;5;6;16;24;24;62;147
"290790 Cipó";-;-;1;3;2;3;4;12;8;32;65
"290800 Coaraci";2;1;4;4;5;4;9;20;25;24;98
"290810 Cocos";2;-;2;1;4;5;3;4;12;19;52
"290820 Conceição da Feira";-;1;1;4;4;1;6;16;10;22;65
"290830 Conceição do Almeida";-;-;2;1;-;7;9;11;7;33;70
"290840 Conceição do Coité";6;1;3;8;8;6;19;35;51;102;239
"290850 Conceição do Jacuípe";2;-;-;7;5;7;7;10;14;13;65
"290860 Conde";3;-;2;8;7;6;15;10;18;33;102
"290870 Condeúba";2;1;1;2;4;6;8;16;19;33;92
"290880 Contendas do Sincorá";-;-;-;-;-;2;3;-;-;10;15
"290890 Coração de Maria";-;-;-;5;6;5;11;13;22;27;89
"290900 Cordeiros";1;1;-;-;-;2;4;3;3;20;34
"290910 Coribe";1;-;1;3;2;5;4;2;13;13;44
"290920 Coronel João Sá";-;-;-;-;1;3;3;5;16;18;46
"290930 Correntina";10;4;5;11;20;17;21;8;25;29;150
"290940 Cotegipe";-;1;-;4;4;3;-;7;4;12;35
"290950 Cravolândia";-;1;-;-;-;-;2;1;3;4;11
