 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2012
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"251160 Pilões";-;-;-;2;1;1;3;3;3;6;19
"251170 Pilõezinhos";-;-;-;1;1;1;1;-;2;6;12
"251180 Pirpirituba";-;-;-;1;1;1;1;4;8;18;34
"251190 Pitimbu";-;-;-;4;7;2;8;3;9;10;43
"251200 Pocinhos";1;-;2;1;4;3;3;6;6;23;49
"251203 Poço Dantas";-;-;-;1;-;2;-;3;-;6;12
"251207 Poço de José de Moura";-;-;-;-;-;-;-;1;5;9;15
"251210 Pombal";1;-;3;4;4;10;20;26;46;77;191
"251220 Prata";-;-;-;1;2;1;2;4;1;8;19
"251230 Princesa Isabel";2;-;4;8;4;3;12;17;36;49;135
"251240 Puxinanã";-;-;-;5;1;2;4;1;4;18;35
"251250 Queimadas";-;-;2;10;2;8;16;27;29;73;167
"251260 Quixabá";-;-;-;-;-;-;-;-;-;1;1
"251270 Remígio";-;-;2;3;4;2;-;5;15;29;60
"251274 Riachão";-;-;-;2;-;-;1;1;2;6;12
"251275 Riachão do Bacamarte";-;-;1;-;2;-;2;-;1;6;12
"251276 Riachão do Poço";-;-;-;-;1;-;-;2;3;2;8
"251278 Riacho de Santo Antônio";-;-;-;-;1;-;-;1;-;-;2
"251280 Riacho dos Cavalos";1;-;-;2;-;1;2;3;2;5;16
"251290 Rio Tinto";1;-;-;8;8;5;5;8;25;46;106
"251300 Salgadinho";-;-;-;1;-;1;1;-;-;3;6
"251310 Salgado de São Félix";-;-;-;5;-;1;2;3;10;31;52
"251315 Santa Cecília";-;-;2;-;-;1;1;1;4;6;15
"251320 Santa Cruz";-;-;-;1;1;1;1;3;8;13;28
"251330 Santa Helena";-;-;-;2;-;1;-;3;3;10;19
"251335 Santa Inês";-;-;-;1;-;-;-;-;-;-;1
"251340 Santa Luzia";-;-;2;2;3;2;5;7;14;37;72
"251370 Santa Rita";8;-;35;73;54;57;71;103;176;231;808
"251380 Santa Teresinha";-;-;-;-;-;2;5;1;2;4;14
"251350 Santana de Mangueira";-;-;3;2;1;1;1;4;2;3;17
"251360 Santana dos Garrotes";-;-;1;-;1;2;1;3;8;7;23
"251385 Santo André";-;-;-;-;-;1;1;-;1;5;8
"251392 São Bentinho";-;-;-;1;1;-;2;1;-;2;7
"251390 São Bento";1;-;1;7;11;7;7;8;17;22;81
"251396 São Domingos";-;-;1;1;-;1;1;1;2;-;7
"251394 São Domingos do Cariri";-;-;-;-;-;-;-;-;-;3;3
"251398 São Francisco";-;-;1;1;-;3;2;1;4;7;19
"251400 São João do Cariri";1;-;1;3;1;-;1;-;2;9;18
"250070 São João do Rio do Peixe";-;-;-;1;2;5;3;8;17;32;68
"251410 São João do Tigre";1;-;-;1;-;-;-;2;2;10;16
"251420 São José da Lagoa Tapada";-;-;-;2;-;2;1;4;2;6;17
"251430 São José de Caiana";2;-;-;-;1;1;1;2;1;6;14
"251440 São José de Espinharas";-;-;-;-;-;1;-;2;1;4;8
"251450 São José de Piranhas";1;-;1;2;6;4;3;14;4;26;61
"251455 São José de Princesa";-;-;-;-;2;1;-;-;-;3;6
"251460 São José do Bonfim";-;-;-;1;5;-;1;1;2;-;10
"251465 São José do Brejo do Cruz";-;-;-;1;-;-;-;-;1;2;4
"251470 São José do Sabugi";-;-;-;-;-;-;2;-;-;3;5
"251480 São José dos Cordeiros";-;1;-;-;2;1;-;-;2;9;15
"251445 São José dos Ramos";-;-;1;1;2;2;1;2;3;5;17
"251490 São Mamede";-;-;-;1;1;3;2;2;4;9;22
"251500 São Miguel de Taipu";1;-;-;2;4;3;2;1;4;7;24
"251510 São Sebastião de Lagoa de Roça";-;-;1;2;1;5;3;8;10;10;40
"251520 São Sebastião do Umbuzeiro";-;-;-;-;-;1;1;1;3;2;8
"251540 São Vicente do Seridó";1;-;-;2;2;1;4;4;3;6;23
"251530 Sapé";-;-;8;12;10;24;20;30;56;93;253
"251550 Serra Branca";1;-;-;3;1;4;7;9;19;33;77
"251560 Serra da Raiz";-;-;-;-;1;-;-;1;1;4;7
"251570 Serra Grande";2;-;-;-;-;-;1;2;1;6;12
"251580 Serra Redonda";-;-;-;-;-;1;-;3;4;14;22
"251590 Serraria";-;-;-;-;1;-;1;3;4;11;20
"251593 Sertãozinho";-;-;2;1;1;-;2;2;3;8;19
"251597 Sobrado";-;-;-;2;-;8;1;5;4;7;27
"251600 Solânea";1;-;1;2;9;13;6;37;39;82;190
"251610 Soledade";-;1;2;4;3;3;6;17;15;31;82
"251615 Sossêgo";-;-;-;-;-;-;-;1;-;7;8
"251620 Sousa";6;1;3;24;38;48;53;108;117;257;655
"251630 Sumé";2;-;-;3;2;9;12;14;25;62;129
"251640 Tacima";-;-;-;1;3;5;4;1;9;15;38
"251650 Taperoá";2;-;-;-;-;7;7;7;9;42;74
"251660 Tavares";1;-;3;2;1;7;10;5;9;22;60
"251670 Teixeira";2;-;1;-;4;6;7;5;14;24;63
"251675 Tenório";-;-;1;-;-;-;-;-;-;-;1
"251680 Triunfo";-;-;1;-;2;2;2;2;9;11;29
"251690 Uiraúna";1;-;1;3;6;2;3;8;6;18;48
"251700 Umbuzeiro";-;-;-;1;2;1;4;2;6;10;26
"251710 Várzea";-;-;-;-;2;-;-;1;2;7;12
"251720 Vieirópolis";-;-;-;-;-;-;-;2;3;7;12
"250550 Vista Serrana";-;-;-;1;1;2;1;1;2;5;13
"251740 Zabelê";-;-;-;-;1;-;1;-;1;2;5
"250000 Município ignorado - PB";-;1;3;7;5;-;4;1;-;-;21
"260005 Abreu e Lima";-;1;11;14;19;8;25;22;23;44;167
"260010 Afogados da Ingazeira";10;2;2;6;14;18;40;47;73;98;310
"260020 Afrânio";1;-;-;2;7;4;5;13;5;20;57
"260030 Agrestina";-;-;3;6;5;6;15;14;29;42;120
"260040 Água Preta";-;1;3;6;3;9;10;10;14;20;76
"260050 Águas Belas";6;1;2;11;12;19;20;32;56;73;232
"260060 Alagoinha";-;1;-;3;3;3;5;11;7;20;53
"260070 Aliança";-;-;3;20;12;12;8;20;21;27;123
"260080 Altinho";-;-;2;2;4;3;9;17;26;35;98
"260090 Amaraji";-;-;2;4;7;8;7;15;9;21;73
"260100 Angelim";1;-;-;5;3;4;3;7;9;27;59
"260105 Araçoiaba";1;-;-;3;6;3;8;13;9;9;52
"260110 Araripina";17;5;8;27;28;26;35;40;64;105;355
"260120 Arcoverde";31;3;12;25;23;52;76;99;142;203;666
"260130 Barra de Guabiraba";-;-;1;3;2;2;6;8;5;19;46
"260140 Barreiros";2;-;-;10;10;15;13;27;33;44;154
"260150 Belém de Maria";-;-;-;3;-;3;3;10;10;16;45
"260160 Belém do São Francisco";-;1;5;6;6;3;2;7;6;19;55
"260170 Belo Jardim";5;-;4;23;20;43;20;56;102;164;437
"260180 Betânia";1;-;3;1;1;2;2;7;9;23;49
"260190 Bezerros";-;1;5;22;36;40;62;121;140;238;665
"260200 Bodocó";1;1;4;9;11;12;13;13;13;46;123
"260210 Bom Conselho";1;2;2;6;7;13;21;43;46;97;238
"260220 Bom Jardim";-;-;3;11;4;7;20;23;42;71;181
"260230 Bonito";3;2;1;12;11;8;11;27;36;73;184
"260240 Brejão";1;-;2;-;6;6;6;4;8;16;49
"260250 Brejinho";-;-;-;1;3;5;-;8;9;11;37
"260260 Brejo da Madre de Deus";1;1;11;13;15;16;25;25;40;72;219
"260270 Buenos Aires";1;1;-;4;1;4;3;7;4;7;32
"260280 Buíque";4;-;4;11;7;11;9;17;33;66;162
"260290 Cabo de Santo Agostinho";10;2;45;121;119;169;205;284;300;354;1609
"260300 Cabrobó";-;1;2;9;10;11;5;20;17;31;106
"260310 Cachoeirinha";1;1;4;3;8;5;7;13;26;42;110
"260320 Caetés";-;-;1;8;6;4;3;12;17;48;99
"260330 Calçado";-;-;1;-;-;5;5;4;12;24;51
"260340 Calumbi";-;-;-;1;2;-;1;1;2;9;16
"260345 Camaragibe";2;-;12;21;16;25;30;40;36;55;237
"260350 Camocim de São Félix";-;-;-;3;7;7;5;10;15;22;69
"260360 Camutanga";-;-;-;2;5;2;2;7;8;11;37
"260370 Canhotinho";1;-;5;1;2;10;9;15;31;58;132
"260380 Capoeiras";-;1;-;8;3;4;6;7;19;39;87
"260390 Carnaíba";1;1;1;2;5;5;5;11;19;31;81
"260392 Carnaubeira da Penha";1;-;-;-;3;3;-;3;5;8;23
"260400 Carpina";1;1;8;19;14;23;31;53;65;79;294
"260410 Caruaru";139;7;52;146;162;203;315;427;506;724;2681
"260415 Casinhas";-;-;1;3;-;1;1;8;11;22;47
"260420 Catende";-;-;3;6;3;13;18;17;34;42;136
"260430 Cedro";2;-;-;1;1;2;4;5;7;18;40
"260440 Chã de Alegria";-;-;-;2;2;3;7;8;5;9;36
"260450 Chã Grande";3;-;1;1;6;9;7;13;20;27;87
"260460 Condado";1;1;5;4;7;9;12;9;22;17;87
"260470 Correntes";1;-;-;3;4;4;2;3;11;25;53
"260480 Cortês";-;-;1;3;2;3;6;5;5;16;41
"260490 Cumaru";-;1;1;2;4;2;6;8;11;27;62
"260500 Cupira";1;-;1;11;6;9;10;22;29;58;147
"260510 Custódia";1;1;2;7;7;11;13;19;31;67;159
"260515 Dormentes";1;-;1;3;2;8;2;8;8;22;55
"260520 Escada";2;2;8;17;18;14;21;37;46;55;220
"260530 Exu";3;2;2;6;4;6;6;16;21;43;109
"260540 Feira Nova";-;-;-;6;3;4;6;12;13;28;72
"260550 Ferreiros";-;1;1;3;4;4;3;6;9;19;50
"260560 Flores";-;-;1;6;8;4;8;15;29;45;116
"260570 Floresta";7;-;1;9;17;16;11;21;17;48;147
"260580 Frei Miguelinho";-;-;-;2;2;1;2;11;15;46;79
"260590 Gameleira";1;1;-;4;4;7;5;16;17;14;69
"260600 Garanhuns";50;8;16;64;88;109;146;240;321;428;1470
"260610 Glória do Goitá";-;-;2;9;9;5;7;9;12;21;74
"260620 Goiana";2;1;12;27;22;22;33;54;65;75;313
"260630 Granito";-;1;2;-;2;2;-;2;1;7;17
"260640 Gravatá";2;-;8;16;15;25;43;68;81;150;408
"260650 Iati";1;-;2;4;4;11;4;4;10;15;55
"260660 Ibimirim";9;-;3;9;3;10;5;8;20;49;116
"260670 Ibirajuba";-;-;-;1;1;2;3;5;9;17;38
"260680 Igarassu";1;3;11;30;22;31;30;45;53;73;299
"260690 Iguaracy";-;1;-;3;4;2;3;4;4;14;35
"260760 Ilha de Itamaracá";1;-;5;10;6;9;10;4;8;5;58
"260700 Inajá";3;-;-;2;1;3;3;9;8;13;42
"260710 Ingazeira";-;-;1;-;-;2;3;2;3;7;18
"260720 Ipojuca";5;1;5;34;33;22;26;25;39;39;229
"260730 Ipubi";2;-;3;9;9;10;9;11;25;41;119
"260740 Itacuruba";-;1;-;-;2;-;2;2;3;5;15
"260750 Itaíba";5;2;2;5;11;5;9;18;15;27;99
"260765 Itambé";-;-;5;11;13;8;15;16;40;51;159
"260770 Itapetim";1;1;1;5;5;2;6;9;18;37;85
"260775 Itapissuma";-;-;5;7;4;9;8;4;9;10;56
"260780 Itaquitinga";-;-;2;3;2;3;3;1;11;16;41
"260790 Jaboatão dos Guararapes";87;4;85;167;147;193;263;350;464;660;2420
"260795 Jaqueira";-;-;-;4;1;1;4;3;8;12;33
"260800 Jataúba";-;2;1;6;9;5;5;11;24;29;92
"260805 Jatobá";1;-;-;1;8;5;2;3;8;18;46
"260810 João Alfredo";1;-;5;11;6;8;6;19;41;64;161
"260820 Joaquim Nabuco";-;1;-;-;1;3;3;6;5;7;26
"260825 Jucati";1;-;1;3;6;2;2;6;8;20;49
"260830 Jupi";1;-;2;3;4;4;8;8;13;34;77
"260840 Jurema";-;-;3;3;5;6;8;14;17;30;86
"260850 Lagoa de Itaenga";2;1;6;7;5;5;6;11;22;24;89
"260845 Lagoa do Carro";-;-;-;1;3;4;4;5;5;11;33
"260860 Lagoa do Ouro";1;-;-;2;4;2;3;6;10;18;46
"260870 Lagoa dos Gatos";-;-;2;4;3;7;6;14;17;30;83
"260875 Lagoa Grande";3;1;1;1;10;5;12;14;11;19;77
"260880 Lajedo";1;-;4;12;11;8;19;22;53;68;198
"260890 Limoeiro";7;1;2;17;26;42;52;76;130;178;531
"260900 Macaparana";2;-;5;4;6;8;17;19;21;43;125
"260910 Machados";1;-;2;1;1;5;4;13;15;17;59
"260915 Manari";2;-;1;3;4;4;1;1;7;12;35
"260920 Maraial";1;1;-;1;4;2;8;4;6;13;40
"260930 Mirandiba";2;-;1;3;4;6;5;6;13;20;60
"261430 Moreilândia";-;-;-;1;2;3;2;8;8;16;40
"260940 Moreno";4;-;7;14;12;15;25;20;23;31;151
"260950 Nazaré da Mata";6;3;3;11;9;19;16;17;30;37;151
"260960 Olinda";18;3;35;71;65;92;167;218;260;381;1310
"260970 Orobó";-;1;-;2;-;5;6;9;27;47;97
"260980 Orocó";1;-;1;3;5;7;2;10;6;8;43
"260990 Ouricuri";31;7;15;27;36;36;45;68;112;121;498
"261000 Palmares";36;2;5;24;36;48;69;102;168;153;643
"261010 Palmeirina";1;-;-;2;1;3;5;7;6;27;52
"261020 Panelas";3;1;3;5;10;8;15;9;40;57;151
"261030 Paranatama";-;2;-;2;2;4;3;5;13;22;53
"261040 Parnamirim";1;1;5;13;13;4;3;4;14;22;80
"261050 Passira";1;1;-;5;7;3;12;12;30;63;134
"261060 Paudalho";4;-;5;10;23;20;25;18;34;49;188
"261070 Paulista";5;2;36;101;140;178;284;404;519;623;2292
"261080 Pedra";1;2;2;7;4;6;10;15;14;32;93
"261090 Pesqueira";5;1;1;21;28;29;38;49;90;153;415
"261100 Petrolândia";8;2;1;4;12;11;21;28;30;31;148
"261110 Petrolina";318;35;41;112;143;171;174;203;228;356;1781
"261120 Poção";1;-;-;4;2;2;5;9;16;23;62
"261130 Pombos";-;1;-;7;5;6;7;10;8;37;81
"261140 Primavera";-;1;1;3;-;3;6;2;2;10;28
"261150 Quipapá";-;-;4;6;11;4;8;15;28;36;112
"261153 Quixaba";-;-;-;2;-;2;-;5;4;5;18
"261160 Recife";1143;175;355;986;1188;1776;2781;3511;4083;4688;20686
"261170 Riacho das Almas";-;1;1;-;3;5;3;7;24;41;85
"261180 Ribeirão";1;-;1;3;7;16;14;10;23;39;114
"261190 Rio Formoso";1;-;1;8;5;10;12;9;10;22;78
"261200 Sairé";-;-;1;1;4;3;1;1;7;14;32
"261210 Salgadinho";1;-;-;-;-;1;-;3;5;6;16
"261220 Salgueiro";37;1;3;14;30;30;35;45;64;127;386
"261230 Saloá";-;-;2;2;4;4;3;5;16;35;71
"261240 Sanharó";1;-;-;4;8;5;9;9;16;42;94
"261245 Santa Cruz";1;-;1;-;2;5;2;7;4;25;47
"261247 Santa Cruz da Baixa Verde";1;1;-;2;2;2;1;9;14;16;48
"261250 Santa Cruz do Capibaribe";4;-;10;28;19;13;19;43;45;91;272
"261255 Santa Filomena";-;1;-;2;1;3;5;4;2;10;28
"261260 Santa Maria da Boa Vista";5;1;2;8;12;10;12;17;15;39;121
"261270 Santa Maria do Cambucá";-;1;2;3;6;7;1;6;8;19;53
"261280 Santa Terezinha";-;-;-;2;-;4;4;3;7;21;41
"261290 São Benedito do Sul";-;-;1;2;1;3;7;8;13;13;48
"261300 São Bento do Una";-;1;1;12;14;14;22;32;42;81;219
"261310 São Caitano";2;-;2;10;17;16;18;23;50;81;219
"261320 São João";-;-;2;2;6;2;7;5;7;14;45
"261330 São Joaquim do Monte";-;-;2;4;-;4;12;11;27;37;97
"261340 São José da Coroa Grande";1;-;2;6;4;9;4;5;10;18;59
"261350 São José do Belmonte";3;-;5;5;7;3;11;14;23;51;122
"261360 São José do Egito";1;-;-;9;4;15;14;26;41;72;182
"261370 São Lourenço da Mata";5;2;9;30;12;38;48;61;84;103;392
"261380 São Vicente Ferrer";-;-;1;5;6;5;9;4;14;20;64
"261390 Serra Talhada";36;1;6;37;30;48;76;91;130;220;675
"261400 Serrita";-;-;-;-;2;8;3;6;2;19;40
"261410 Sertânia";2;2;2;10;9;14;16;20;28;40;143
"261420 Sirinhaém";-;1;3;7;9;7;9;16;16;28;96
"261440 Solidão";-;-;-;-;-;-;-;3;5;13;21
"261450 Surubim";1;1;5;13;21;18;32;43;75;144;353
"261460 Tabira";1;-;2;6;7;6;18;17;30;49;136
"261470 Tacaimbó";-;-;2;7;4;1;2;3;13;14;46
"261480 Tacaratu";1;-;1;2;6;5;5;18;12;30;80
"261485 Tamandaré";3;-;-;7;6;5;4;9;14;19;67
"261500 Taquaritinga do Norte";-;-;2;4;7;8;6;13;12;37;89
"261510 Terezinha";-;-;1;1;3;2;2;5;8;11;33
"261520 Terra Nova";-;-;2;1;2;4;3;5;2;13;32
"261530 Timbaúba";3;1;3;17;10;24;22;25;54;87;246
"261540 Toritama";1;1;4;12;13;10;12;11;13;31;108
"261550 Tracunhaém";-;-;1;2;3;4;4;6;4;13;37
"261560 Trindade";1;-;2;10;9;8;12;11;6;20;79
"261570 Triunfo";-;1;-;5;4;7;12;8;21;39;97
"261580 Tupanatinga";2;-;4;9;3;11;8;8;6;26;77
"261590 Tuparetama";2;-;-;6;2;4;5;9;13;24;65
"261600 Venturosa";1;-;3;4;9;4;5;10;13;25;74
"261610 Verdejante";-;-;3;-;1;3;-;7;6;9;29
"261618 Vertente do Lério";1;-;-;-;-;2;1;3;1;12;20
"261620 Vertentes";1;-;-;5;5;12;11;10;16;37;97
"261630 Vicência";1;-;3;3;12;6;13;18;15;22;93
"261640 Vitória de Santo Antão";16;2;14;45;60;50;83;120;191;280;861
"261650 Xexéu";1;-;-;2;5;4;6;7;13;13;51
"270010 Água Branca";-;-;1;4;7;3;6;8;12;27;68
"270020 Anadia";-;-;2;5;8;7;5;9;13;9;58
"270030 Arapiraca";110;16;80;148;171;199;238;369;379;415;2125
"270040 Atalaia";1;-;14;15;7;15;17;19;21;27;136
"270050 Barra de Santo Antônio";1;1;2;3;9;1;4;4;10;7;42
"270060 Barra de São Miguel";-;-;1;3;2;4;2;1;1;3;17
"270070 Batalha";2;-;-;1;3;3;4;2;8;9;32
"270080 Belém";-;-;-;1;1;4;-;2;-;2;10
"270090 Belo Monte";-;-;-;1;1;-;-;-;-;1;3
"270100 Boca da Mata";2;-;4;10;12;4;12;18;15;27;104
"270110 Branquinha";-;-;4;3;6;3;4;6;7;10;43
"270120 Cacimbinhas";-;-;-;3;3;4;4;4;10;12;40
"270130 Cajueiro";-;2;2;8;2;12;9;12;9;16;72
"270135 Campestre";-;-;-;1;1;2;1;3;3;3;14
"270140 Campo Alegre";1;-;3;7;4;10;14;18;10;19;86
"270150 Campo Grande";-;-;-;1;2;1;4;-;9;15;32
"270160 Canapi";2;-;2;3;1;8;7;4;10;26;63
"270170 Capela";1;3;1;4;5;9;12;9;5;12;61
"270180 Carneiros";2;1;-;3;1;2;1;2;1;7;20
"270190 Chã Preta";1;1;-;1;-;1;3;2;5;10;24
"270200 Coité do Nóia";-;-;1;2;3;2;3;5;7;12;35
"270210 Colônia Leopoldina";3;-;1;3;1;9;6;15;16;17;71
"270220 Coqueiro Seco";-;-;1;-;-;-;-;1;2;4;8
"270230 Coruripe";4;1;18;20;24;21;36;33;61;47;265
"270235 Craíbas";1;-;1;4;3;4;4;5;12;19;53
"270240 Delmiro Gouveia";9;1;8;21;17;14;26;42;36;53;227
"270250 Dois Riachos";-;-;1;2;6;2;1;6;8;21;47
"270255 Estrela de Alagoas";-;-;1;6;6;4;3;7;7;10;44
"270260 Feira Grande";-;-;4;3;-;3;2;6;7;10;35
"270270 Feliz Deserto";-;-;-;2;-;-;2;1;-;4;9
"270280 Flexeiras";-;-;2;3;5;2;4;7;4;7;34
"270290 Girau do Ponciano";-;-;1;3;6;10;9;18;11;21;79
"270300 Ibateguara";2;1;4;5;1;2;7;12;14;14;62
"270310 Igaci";1;-;1;8;5;8;10;8;26;36;103
"270320 Igreja Nova";2;-;2;2;3;5;3;8;16;33;74
"270330 Inhapi";1;-;1;2;5;6;2;9;9;24;59
"270340 Jacaré dos Homens";-;-;-;-;3;1;1;1;2;5;13
"270350 Jacuípe";-;-;1;1;-;-;-;-;-;1;3
"270360 Japaratinga";-;-;1;2;-;1;-;-;1;5;10
"270370 Jaramataia";-;-;1;4;4;3;1;2;3;5;23
"270375 Jequiá da Praia";-;-;-;2;1;1;1;2;4;9;20
"270380 Joaquim Gomes";3;1;5;10;6;4;9;7;8;18;71
"270390 Jundiá";-;-;1;1;-;2;2;3;4;4;17
"270400 Junqueiro";-;-;3;10;7;9;2;13;12;25;81
"270410 Lagoa da Canoa";-;-;5;7;7;3;3;4;13;23;65
"270420 Limoeiro de Anadia";-;-;4;7;3;5;10;9;14;17;69
"270430 Maceió";495;79;289;621;532;786;1143;1470;1429;1622;8466
"270440 Major Isidoro";-;-;3;6;9;7;6;7;15;33;86
"270490 Mar Vermelho";-;-;-;-;1;-;-;2;1;3;7
"270450 Maragogi";3;1;2;5;4;11;10;10;17;19;82
"270460 Maravilha";-;-;-;3;4;2;2;1;2;7;21
"270470 Marechal Deodoro";1;-;10;37;18;12;11;12;23;30;154
"270480 Maribondo";1;-;2;2;6;-;4;5;7;12;39
"270500 Mata Grande";-;-;1;5;7;4;4;7;3;5;36
"270510 Matriz de Camaragibe";-;-;3;8;8;5;10;14;18;27;93
"270520 Messias";1;-;-;5;5;10;8;4;7;16;56
"270530 Minador do Negrão";-;-;-;-;-;1;-;4;5;8;18
"270540 Monteirópolis";-;-;1;-;2;-;3;1;3;10;20
"270550 Murici";2;-;5;15;11;5;15;15;18;20;106
"270560 Novo Lino";1;1;1;3;1;3;2;5;2;3;22
"270570 Olho d'Água das Flores";1;1;2;4;5;4;3;8;18;32;78
"270580 Olho d'Água do Casado";-;1;1;3;1;2;1;1;2;6;18
"270590 Olho d'Água Grande";-;-;-;-;-;1;-;-;-;1;2
"270600 Olivença";-;-;-;1;2;3;1;1;9;13;30
"270610 Ouro Branco";-;-;-;1;3;2;3;2;3;16;30
"270620 Palestina";1;1;-;-;-;1;2;-;2;7;14
"270630 Palmeira dos Índios";32;1;10;28;35;47;63;104;130;165;615
"270640 Pão de Açúcar";-;-;2;2;2;6;5;10;12;21;60
"270642 Pariconha";2;-;-;3;3;1;1;6;7;17;40
"270644 Paripueira";1;-;5;4;3;6;3;5;6;5;38
"270650 Passo de Camaragibe";2;-;3;2;6;4;4;4;12;16;53
"270660 Paulo Jacinto";1;-;2;3;3;4;1;2;2;8;26
"270670 Penedo";13;4;2;26;25;25;42;50;78;95;360
"270680 Piaçabuçu";-;1;2;2;6;-;3;10;11;15;50
"270690 Pilar";1;1;10;22;20;19;10;16;21;43;163
"270700 Pindoba";-;-;-;-;-;1;2;1;5;3;12
"270710 Piranhas";2;-;5;6;5;8;8;5;9;19;67
"270720 Poço das Trincheiras";-;1;-;2;3;3;1;5;6;12;33
"270730 Porto Calvo";1;-;4;3;7;9;11;10;20;23;88
"270740 Porto de Pedras";1;-;1;-;1;2;3;1;7;12;28
"270750 Porto Real do Colégio";-;-;1;8;3;2;2;2;2;3;23
"270760 Quebrangulo";-;-;-;1;-;4;1;4;7;13;30
"270770 Rio Largo";2;1;20;35;24;22;24;35;34;40;237
"270780 Roteiro";-;-;-;2;1;-;2;2;1;2;10
"270790 Santa Luzia do Norte";-;-;-;1;2;1;1;-;4;7;16
"270800 Santana do Ipanema";39;4;8;25;25;34;42;70;89;116;452
"270810 Santana do Mundaú";1;-;-;1;1;7;1;1;3;11;26
"270820 São Brás";-;-;-;-;-;2;-;2;1;3;8
"270830 São José da Laje";-;2;4;11;10;8;18;14;20;39;126
"270840 São José da Tapera";4;2;1;7;4;9;9;21;29;40;126
"270850 São Luís do Quitunde";-;2;3;6;5;9;7;17;17;29;95
"270860 São Miguel dos Campos";17;-;12;24;30;26;37;64;74;60;344
"270870 São Miguel dos Milagres";-;-;-;1;1;1;3;1;1;9;17
"270880 São Sebastião";-;-;5;7;18;9;11;8;11;27;96
"270890 Satuba";-;-;6;8;4;3;3;2;3;6;35
"270895 Senador Rui Palmeira";2;-;1;1;1;6;2;3;5;20;41
"270900 Tanque d'Arca";-;-;-;1;1;-;2;4;2;4;14
"270910 Taquarana";1;1;5;1;1;4;4;3;14;18;52
"270915 Teotônio Vilela";-;2;9;12;7;20;14;25;23;27;139
"270920 Traipu";1;-;-;3;5;7;4;6;17;26;69
"270930 União dos Palmares";6;-;7;19;17;18;33;50;47;62;259
"270940 Viçosa";-;1;8;8;3;7;8;9;17;14;75
"280010 Amparo de São Francisco";-;-;1;-;-;1;-;2;1;1;6
"280020 Aquidabã";-;1;-;4;3;7;11;14;14;34;88
"280030 Aracaju";484;65;133;354;411;618;824;1074;1064;1395;6422
"280040 Arauá";-;-;-;1;6;5;-;4;4;5;25
"280050 Areia Branca";-;-;3;6;4;5;4;6;5;10;43
"280060 Barra dos Coqueiros";1;1;1;4;6;4;6;6;10;19;58
"280067 Boquim";1;-;3;3;13;6;14;15;18;26;99
"280070 Brejo Grande";1;-;1;1;3;1;2;1;1;12;23
"280100 Campo do Brito";-;-;-;7;6;3;7;5;6;18;52
"280110 Canhoba";-;-;1;2;-;-;1;1;6;3;14
"280120 Canindé de São Francisco";3;2;2;14;14;4;5;11;9;25;89
"280130 Capela";6;2;-;5;10;10;15;14;21;33;116
"280140 Carira";-;-;-;4;4;5;9;6;14;28;70
"280150 Carmópolis";1;-;2;3;3;8;7;4;10;5;43
"280160 Cedro de São João";-;-;-;-;2;3;2;2;1;1;11
"280170 Cristinápolis";-;-;1;2;3;2;4;9;11;14;46
"280190 Cumbe";-;-;-;-;1;1;1;2;5;6;16
"280200 Divina Pastora";-;-;1;-;1;2;2;2;1;3;12
"280210 Estância";19;-;10;28;27;37;41;68;63;101;394
"280220 Feira Nova";-;-;-;-;1;-;1;2;2;9;15
"280230 Frei Paulo";-;-;-;-;1;4;4;7;8;17;41
"280240 Gararu";-;-;-;4;2;1;2;5;5;8;27
"280250 General Maynard";-;-;-;-;-;-;1;-;-;2;3
"280260 Gracho Cardoso";-;-;-;1;1;-;1;-;2;7;12
"280270 Ilha das Flores";-;-;-;4;3;1;-;3;2;6;19
"280280 Indiaroba";-;1;-;5;3;2;3;6;4;16;40
"280290 Itabaiana";26;1;11;41;34;48;47;72;88;132;500
"280300 Itabaianinha";4;1;5;5;8;7;8;17;26;39;120
"280310 Itabi";-;-;-;-;1;2;1;1;3;10;18
"280320 Itaporanga d'Ajuda";-;-;2;9;15;8;6;9;14;20;83
"280330 Japaratuba";-;1;2;2;8;6;4;5;10;23;61
"280340 Japoatã";1;-;-;2;4;8;2;6;9;7;39
"280350 Lagarto";11;1;8;31;20;53;63;117;157;237;698
"280360 Laranjeiras";1;-;2;5;3;7;6;5;6;15;50
"280370 Macambira";-;-;-;2;4;3;1;2;2;7;21
"280380 Malhada dos Bois";-;-;-;1;-;1;-;-;2;3;7
"280390 Malhador";-;-;1;2;-;4;1;1;3;15;27
"280400 Maruim";1;-;-;6;7;5;8;8;2;8;45
"280410 Moita Bonita";-;-;-;4;-;2;5;-;5;26;42
"280420 Monte Alegre de Sergipe";-;-;-;-;1;3;2;4;3;11;24
"280430 Muribeca";-;-;1;2;1;1;3;2;4;7;21
"280440 Neópolis";4;1;3;11;11;8;14;21;32;36;141
