 Mortalidade - Brasil
Óbitos p/Ocorrênc por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:2005
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"250100 Araruna";2;-;2;6;1;2;2;11;15;25;66
"250110 Areia";3;1;2;1;6;6;5;16;28;41;109
"250115 Areia de Baraúnas";1;-;-;-;-;-;-;1;1;5;8
"250120 Areial";-;-;-;-;1;-;1;1;-;1;4
"250130 Aroeiras";4;1;-;1;1;2;4;5;21;42;81
"250135 Assunção";-;-;-;-;-;-;2;1;-;2;5
"250140 Baía da Traição";1;-;-;-;2;-;3;-;1;3;10
"250150 Bananeiras";2;1;1;3;2;6;8;11;12;39;85
"250153 Baraúna";1;-;-;-;-;-;-;1;2;5;9
"250160 Barra de Santa Rosa";1;-;1;1;2;-;4;4;7;23;43
"250157 Barra de Santana";-;-;-;-;-;2;1;2;3;14;22
"250170 Barra de São Miguel";-;1;-;2;-;3;3;2;6;13;30
"250180 Bayeux";1;-;5;17;21;15;13;37;33;46;188
"250190 Belém";1;-;1;2;1;3;10;8;15;33;74
"250200 Belém do Brejo do Cruz";-;-;-;-;2;4;2;1;3;12;24
"250205 Bernardino Batista";-;-;1;-;1;-;-;1;1;3;7
"250210 Boa Ventura";-;-;-;1;-;1;-;1;2;11;16
"250215 Boa Vista";-;-;-;1;1;2;-;3;9;12;28
"250220 Bom Jesus";-;-;-;-;1;-;1;1;1;2;6
"250230 Bom Sucesso";-;-;-;2;2;-;3;-;2;12;21
"250240 Bonito de Santa Fé";-;-;1;2;-;1;8;7;5;13;37
"250250 Boqueirão";2;-;-;1;-;2;12;9;12;30;68
"250270 Borborema";-;-;-;1;-;1;2;1;3;4;12
"250280 Brejo do Cruz";2;1;3;1;5;2;2;4;10;23;53
"250290 Brejo dos Santos";-;-;-;1;2;1;4;9;4;10;31
"250300 Caaporã";3;1;1;6;1;1;7;9;13;17;59
"250310 Cabaceiras";-;-;-;-;-;-;-;1;2;3;6
"250320 Cabedelo";2;-;2;4;6;14;13;11;21;31;104
"250330 Cachoeira dos Índios";-;-;1;-;-;-;2;5;8;12;28
"250340 Cacimba de Areia";-;-;-;-;1;-;-;-;1;4;6
"250350 Cacimba de Dentro";2;1;1;-;3;1;8;9;15;41;81
"250355 Cacimbas";3;-;-;-;-;4;1;1;6;10;25
"250360 Caiçara";1;-;-;-;-;2;2;4;3;9;21
"250370 Cajazeiras";25;-;6;10;13;30;41;40;63;90;318
"250375 Cajazeirinhas";-;-;-;-;-;1;1;2;-;1;5
"250380 Caldas Brandão";-;1;-;-;-;-;2;2;6;10;21
"250390 Camalaú";-;-;-;1;-;1;1;2;8;11;24
"250400 Campina Grande";368;38;83;200;224;287;401;550;648;949;3748
"250403 Capim";2;-;-;-;2;-;1;-;2;7;14
"250407 Caraúbas";-;-;-;1;-;1;-;3;3;10;18
"250410 Carrapateira";-;-;1;-;-;-;-;2;2;4;9
"250415 Casserengue";3;-;-;-;-;-;-;4;7;13;27
"250420 Catingueira";1;-;-;-;-;-;-;2;7;6;16
"250430 Catolé do Rocha";10;-;2;3;7;9;10;12;23;43;119
"250435 Caturité";-;-;-;-;-;-;2;-;4;4;10
"250440 Conceição";5;1;-;3;1;6;8;7;8;30;69
"250450 Condado";-;-;-;-;-;-;3;4;-;11;18
"250460 Conde";1;-;3;11;-;10;4;5;8;8;50
"250470 Congo";-;-;-;-;-;1;1;2;-;16;20
"250480 Coremas";4;1;2;2;2;1;7;12;13;23;67
"250485 Coxixola";-;-;-;-;-;-;-;-;1;3;4
"250490 Cruz do Espírito Santo";3;-;2;1;2;3;2;5;9;5;32
"250500 Cubati";-;-;-;1;-;3;4;3;6;14;31
"250510 Cuité";2;-;1;1;-;-;7;13;26;49;99
"250523 Cuité de Mamanguape";-;1;-;-;-;-;3;3;4;10;21
"250520 Cuitegi";2;-;2;1;2;7;2;4;5;9;34
"250527 Curral de Cima";1;1;-;-;-;1;1;3;4;7;18
"250530 Curral Velho";-;-;-;-;-;-;-;1;1;6;8
"250535 Damião";1;-;-;-;-;-;1;1;3;4;10
"250540 Desterro";-;-;-;-;1;1;2;8;9;16;37
"250560 Diamante";-;-;-;1;3;-;1;3;3;8;19
"250570 Dona Inês";5;-;1;1;1;-;6;4;17;28;63
"250580 Duas Estradas";-;-;1;-;1;2;2;4;4;8;22
"250590 Emas";-;-;-;-;-;1;-;2;-;2;5
"250600 Esperança";5;-;4;3;5;5;14;20;28;51;135
"250610 Fagundes";-;-;-;1;-;3;2;7;11;13;37
"250620 Frei Martinho";-;-;-;-;-;1;-;1;1;5;8
"250625 Gado Bravo";-;-;-;-;-;-;-;3;7;13;23
"250630 Guarabira";10;1;4;13;18;24;41;66;91;128;396
"250640 Gurinhém";-;-;3;-;2;4;3;5;11;18;46
"250650 Gurjão";-;-;-;-;-;-;-;3;3;5;11
"250660 Ibiara";-;1;-;2;-;1;1;3;4;9;21
"250260 Igaracy";2;-;-;-;-;1;4;4;2;8;21
"250670 Imaculada";1;-;-;1;-;1;2;5;4;12;26
"250680 Ingá";5;1;-;1;-;-;7;9;13;43;79
"250690 Itabaiana";2;-;1;9;8;9;14;15;31;53;142
"250700 Itaporanga";6;1;1;8;4;8;7;18;23;34;110
"250710 Itapororoca";3;1;-;3;4;-;2;6;16;29;64
"250720 Itatuba";1;-;-;-;-;1;-;3;9;18;32
"250730 Jacaraú";4;1;-;2;6;2;2;10;12;30;69
"250740 Jericó";-;-;-;-;2;2;5;3;3;13;28
"250750 João Pessoa";413;48;125;344;356;475;707;872;1011;1208;5559
"251365 Joca Claudino";-;-;-;-;-;-;-;-;2;3;5
"250760 Juarez Távora";-;1;-;-;-;3;2;9;6;17;38
"250770 Juazeirinho";1;1;1;3;2;1;3;7;10;14;43
"250780 Junco do Seridó";1;-;-;-;-;1;1;3;6;8;20
"250790 Juripiranga";3;-;2;2;-;2;6;9;11;15;50
"250800 Juru";-;-;-;-;-;1;4;9;2;17;33
"250810 Lagoa";-;-;-;-;2;-;-;2;2;7;13
"250820 Lagoa de Dentro";-;1;-;1;-;-;2;4;13;16;37
"250830 Lagoa Seca";1;1;-;1;4;3;5;8;20;36;79
"250840 Lastro";1;-;-;-;1;1;1;1;-;9;14
"250850 Livramento";2;1;-;-;1;-;2;2;9;14;31
"250855 Logradouro";-;-;-;-;-;-;1;2;3;5;11
"250860 Lucena";-;-;-;3;1;3;2;5;8;3;25
"250870 Mãe d'Água";1;-;-;-;-;2;-;2;3;7;15
"250880 Malta";-;-;-;1;1;1;2;-;-;9;14
"250890 Mamanguape";9;2;3;8;6;13;19;20;28;45;153
"250900 Manaíra";1;-;-;1;-;2;1;3;5;13;26
"250905 Marcação";1;1;-;1;-;1;2;4;5;7;22
"250910 Mari";1;1;-;1;4;4;11;19;26;44;111
"250915 Marizópolis";-;-;-;1;-;3;3;1;2;5;15
"250920 Massaranduba";-;-;-;-;2;7;4;3;10;19;45
"250930 Mataraca";-;-;-;-;-;2;-;2;2;2;8
"250933 Matinhas";-;-;-;-;-;-;-;2;1;8;11
"250937 Mato Grosso";-;1;-;1;-;3;-;-;2;2;9
"250939 Maturéia";-;-;-;-;1;-;1;3;2;7;14
"250940 Mogeiro";-;-;-;1;1;4;1;2;17;17;43
"250950 Montadas";1;-;-;-;2;2;2;1;6;6;20
"250960 Monte Horebe";2;-;-;1;-;1;2;3;5;10;24
"250970 Monteiro";11;1;-;4;5;11;18;27;35;72;184
"250980 Mulungu";-;-;-;2;-;1;1;7;9;21;41
"250990 Natuba";-;-;1;-;4;2;4;1;4;15;31
"251000 Nazarezinho";-;-;-;-;-;2;1;5;2;7;17
"251010 Nova Floresta";-;-;1;-;1;1;5;2;2;18;30
"251020 Nova Olinda";1;-;-;2;-;2;5;5;2;7;24
"251030 Nova Palmeira";-;-;-;-;-;-;1;1;1;8;11
"251040 Olho d'Água";2;2;-;-;-;1;2;3;4;7;21
"251050 Olivedos";-;-;-;-;-;-;-;2;-;2;4
"251060 Ouro Velho";-;-;-;-;-;1;1;-;1;-;3
"251065 Parari";1;-;-;-;1;1;-;-;1;2;6
"251070 Passagem";1;-;-;-;1;-;-;1;2;3;8
"251080 Patos";94;6;4;32;53;47;93;124;189;226;868
"251090 Paulista";2;-;-;3;2;3;3;6;12;24;55
"251100 Pedra Branca";-;1;-;-;-;-;-;-;3;5;9
"251110 Pedra Lavrada";1;-;-;1;2;1;1;3;2;11;22
"251120 Pedras de Fogo";2;-;-;9;5;8;8;19;37;39;127
"251272 Pedro Régis";-;-;-;1;-;1;1;4;2;13;22
"251130 Piancó";5;-;1;1;-;1;5;10;14;21;58
"251140 Picuí";5;-;2;2;4;4;9;17;27;49;119
"251150 Pilar";-;2;1;8;4;2;5;3;4;21;50
"251160 Pilões";1;-;-;-;1;1;1;-;5;9;18
"251170 Pilõezinhos";-;-;-;1;-;1;1;2;2;7;14
"251180 Pirpirituba";-;-;1;-;-;1;1;3;12;20;38
"251190 Pitimbu";-;-;1;1;-;3;-;1;-;-;6
"251200 Pocinhos";2;-;1;-;3;3;4;3;6;20;42
"251203 Poço Dantas";-;-;1;1;-;1;1;1;3;7;15
"251207 Poço de José de Moura";-;-;1;-;-;1;1;3;4;7;17
"251210 Pombal";6;-;1;1;5;10;14;23;36;51;147
"251220 Prata";-;-;-;-;-;1;-;2;3;7;13
"251230 Princesa Isabel";4;2;4;2;5;4;9;19;19;37;105
"251240 Puxinanã";-;-;-;1;2;2;2;2;7;9;25
"251250 Queimadas";1;-;1;2;2;8;1;13;24;46;98
"251260 Quixabá";-;-;-;-;-;-;1;-;-;-;1
"251270 Remígio";-;-;3;2;6;7;5;11;19;36;89
"251274 Riachão";-;-;1;-;2;-;-;1;3;6;13
"251275 Riachão do Bacamarte";-;-;1;-;-;-;2;6;3;9;21
"251276 Riachão do Poço";1;-;1;1;-;-;-;1;1;4;9
"251278 Riacho de Santo Antônio";-;-;-;-;-;-;-;-;1;1;2
"251280 Riacho dos Cavalos";-;-;1;-;2;2;3;2;3;17;30
"251290 Rio Tinto";1;-;-;4;5;4;4;17;28;31;94
"251300 Salgadinho";-;-;-;-;-;-;-;-;1;-;1
"251310 Salgado de São Félix";1;-;1;1;-;2;4;8;10;26;53
"251315 Santa Cecília";-;-;-;-;1;-;-;1;5;4;11
"251320 Santa Cruz";-;-;-;1;3;2;1;1;2;2;12
"251330 Santa Helena";-;-;1;1;1;1;2;5;2;7;20
"251335 Santa Inês";-;-;-;-;-;-;-;1;3;8;12
"251340 Santa Luzia";-;-;-;-;1;4;3;9;11;38;66
"251370 Santa Rita";50;10;11;38;23;34;51;65;99;122;503
"251380 Santa Teresinha";-;-;-;-;-;-;2;-;1;1;4
"251350 Santana de Mangueira";-;-;2;-;-;-;5;-;1;14;22
"251360 Santana dos Garrotes";1;-;2;-;2;1;5;1;8;17;37
"251385 Santo André";-;-;-;-;-;-;-;1;2;7;10
"251392 São Bentinho";1;-;-;-;-;1;1;3;3;4;13
"251390 São Bento";-;1;2;5;9;6;4;10;10;34;81
"251396 São Domingos";-;-;-;-;-;-;-;1;1;1;3
"251394 São Domingos do Cariri";-;-;-;-;-;-;-;-;-;2;2
"251398 São Francisco";1;-;-;1;1;1;-;1;-;5;10
"251400 São João do Cariri";-;-;-;2;-;2;-;1;-;2;7
"250070 São João do Rio do Peixe";1;1;2;4;2;3;4;11;11;22;61
"251410 São João do Tigre";-;1;2;-;-;1;1;2;5;5;17
"251420 São José da Lagoa Tapada";-;-;-;2;1;3;1;5;3;12;27
"251430 São José de Caiana";3;-;1;1;-;2;4;1;5;10;27
"251440 São José de Espinharas";-;-;-;-;-;-;-;-;1;2;3
"251450 São José de Piranhas";3;-;3;2;2;3;7;12;12;29;73
"251455 São José de Princesa";-;-;-;1;-;-;1;2;7;4;15
"251460 São José do Bonfim";-;-;-;1;2;1;1;-;-;2;7
"251465 São José do Brejo do Cruz";-;-;-;-;-;1;-;1;1;-;3
"251470 São José do Sabugi";-;1;-;1;-;1;-;1;5;3;12
"251480 São José dos Cordeiros";-;-;-;-;-;-;-;-;-;1;1
"251445 São José dos Ramos";-;-;-;3;2;-;3;-;4;7;19
"251490 São Mamede";-;1;-;-;2;-;2;3;7;14;29
"251500 São Miguel de Taipu";-;-;-;1;-;3;4;2;4;8;22
"251510 São Sebastião de Lagoa de Roça";-;-;-;-;4;2;2;4;8;22;42
"251520 São Sebastião do Umbuzeiro";-;1;-;-;1;1;-;1;4;9;17
"251540 São Vicente do Seridó";-;-;-;3;5;5;-;1;4;8;26
"251530 Sapé";8;1;8;9;9;13;19;26;30;86;209
"251550 Serra Branca";-;-;3;1;2;3;1;8;20;33;71
"251560 Serra da Raiz";-;-;-;-;1;3;-;-;2;9;15
"251570 Serra Grande";-;-;-;-;-;1;1;2;3;3;10
"251580 Serra Redonda";1;-;-;-;-;5;4;2;7;18;37
"251590 Serraria";1;-;1;-;1;3;1;3;8;14;32
"251593 Sertãozinho";1;1;-;-;1;-;2;2;4;8;19
"251597 Sobrado";1;-;1;1;1;4;2;2;8;13;33
"251600 Solânea";5;1;1;2;3;5;11;9;26;46;109
"251610 Soledade";1;-;1;1;5;2;6;9;9;21;55
"251615 Sossêgo";-;-;-;-;-;-;-;-;1;3;4
"251620 Sousa";7;-;4;11;16;34;39;78;96;149;434
"251630 Sumé";4;-;-;-;2;4;9;9;26;38;92
"251640 Tacima";4;-;1;-;2;1;3;7;9;15;42
"251650 Taperoá";3;-;-;-;1;2;4;4;10;25;49
"251660 Tavares";1;-;1;-;2;3;6;5;11;19;48
"251670 Teixeira";-;1;-;4;3;2;5;4;13;20;52
"251675 Tenório";1;-;-;-;-;-;-;1;-;2;4
"251680 Triunfo";1;1;-;-;-;1;3;7;5;5;23
"251690 Uiraúna";-;-;-;2;1;1;4;4;10;32;54
"251700 Umbuzeiro";-;-;-;-;-;3;-;4;4;9;20
"251710 Várzea";-;-;-;-;-;-;4;-;-;4;8
"251720 Vieirópolis";-;1;-;-;-;2;1;2;5;8;19
"250550 Vista Serrana";1;-;-;-;2;1;1;-;2;3;10
"251740 Zabelê";-;-;-;-;-;2;2;1;4;4;13
"260005 Abreu e Lima";3;-;4;24;23;18;31;32;61;64;260
"260010 Afogados da Ingazeira";15;2;4;8;12;12;18;31;58;81;241
"260020 Afrânio";2;1;-;-;3;5;4;8;6;27;56
"260030 Agrestina";3;-;3;8;11;8;12;20;23;34;122
"260040 Água Preta";1;-;-;5;7;6;8;14;17;23;81
"260050 Águas Belas";6;3;1;8;10;10;9;15;26;32;120
"260060 Alagoinha";-;-;2;3;1;1;5;8;9;19;48
"260070 Aliança";7;-;4;11;21;11;10;22;19;33;138
"260080 Altinho";4;-;5;4;3;10;6;16;35;50;133
"260090 Amaraji";4;1;3;11;12;5;8;7;17;24;92
"260100 Angelim";1;1;1;-;1;2;3;11;7;22;49
"260105 Araçoiaba";1;1;-;1;3;5;6;7;10;9;43
"260110 Araripina";54;13;9;25;18;19;32;47;58;102;377
"260120 Arcoverde";149;14;8;38;39;41;58;102;136;164;749
"260130 Barra de Guabiraba";1;-;-;1;3;3;4;4;8;13;37
"260140 Barreiros";12;4;7;15;15;21;18;39;47;39;217
"260150 Belém de Maria";2;4;-;2;5;1;3;7;11;24;59
"260160 Belém do São Francisco";2;-;1;5;8;5;6;4;12;17;60
"260170 Belo Jardim";15;2;9;22;24;31;41;49;93;144;430
"260180 Betânia";8;-;-;1;1;2;3;4;7;18;44
"260190 Bezerros";10;1;11;20;21;24;41;74;103;134;439
"260200 Bodocó";13;2;2;4;9;9;12;8;20;47;126
"260210 Bom Conselho";13;3;3;7;9;15;21;26;60;73;230
"260220 Bom Jardim";6;-;-;12;10;9;10;21;43;49;160
"260230 Bonito";8;5;-;12;7;9;18;50;50;58;217
"260240 Brejão";2;-;-;1;-;2;4;6;5;19;39
"260250 Brejinho";-;-;-;1;-;2;-;2;4;15;24
"260260 Brejo da Madre de Deus";2;2;3;10;4;5;10;17;35;48;136
"260270 Buenos Aires";2;-;1;1;1;2;4;12;13;6;42
"260280 Buíque";15;4;3;6;9;7;8;19;17;58;146
"260290 Cabo de Santo Agostinho";13;2;33;68;67;64;84;97;127;131;686
"260300 Cabrobó";6;3;3;6;7;11;10;18;14;31;109
"260310 Cachoeirinha";3;-;1;-;7;3;9;10;19;34;86
"260320 Caetés";5;1;1;5;6;3;5;13;22;39;100
"260330 Calçado";5;-;1;1;1;1;3;2;12;19;45
"260340 Calumbi";-;-;-;2;2;-;1;2;-;6;13
"260345 Camaragibe";5;-;7;29;20;34;33;59;48;68;303
"260350 Camocim de São Félix";5;1;-;5;-;5;8;10;20;24;78
"260360 Camutanga";1;1;-;2;1;-;1;8;6;5;25
"260370 Canhotinho";5;-;5;10;6;9;8;17;25;31;116
"260380 Capoeiras";4;1;1;2;2;3;7;9;15;28;72
"260390 Carnaíba";5;-;1;2;4;4;9;5;20;30;80
"260392 Carnaubeira da Penha";1;-;1;3;2;3;6;4;4;12;36
"260400 Carpina";3;3;4;26;14;29;39;48;60;58;284
"260410 Caruaru";221;32;72;144;140;230;287;374;469;526;2495
"260415 Casinhas";-;-;1;2;1;1;6;8;9;12;40
"260420 Catende";9;1;1;6;5;7;11;22;38;33;133
"260430 Cedro";2;-;3;2;1;-;3;4;4;8;27
"260440 Chã de Alegria";-;-;-;3;-;2;5;7;10;19;46
"260450 Chã Grande";1;-;-;5;3;5;5;17;17;29;82
"260460 Condado";2;1;1;3;3;5;8;14;11;20;68
"260470 Correntes";2;1;-;2;1;1;8;6;13;29;63
"260480 Cortês";4;1;1;3;3;8;5;8;15;18;66
"260490 Cumaru";3;3;1;1;3;2;3;8;15;29;68
"260500 Cupira";1;1;-;13;4;8;5;12;31;44;119
"260510 Custódia";3;1;4;5;9;8;17;17;42;56;162
"260515 Dormentes";1;2;2;4;4;-;2;6;18;25;64
"260520 Escada";11;3;1;16;24;19;27;35;51;64;251
"260530 Exu";8;1;2;8;2;8;12;22;26;51;140
"260540 Feira Nova";2;1;6;4;1;4;8;11;13;21;71
"260545 Fernando de Noronha";-;-;-;-;-;1;1;-;-;-;2
"260550 Ferreiros";2;-;1;-;5;2;4;10;13;15;52
"260560 Flores";-;-;2;4;4;7;5;11;14;28;75
"260570 Floresta";12;-;1;7;4;2;11;12;23;56;128
"260580 Frei Miguelinho";-;-;-;2;3;2;5;4;12;29;57
"260590 Gameleira";2;3;1;6;6;11;6;14;20;18;87
"260600 Garanhuns";152;11;17;53;56;53;113;169;227;242;1093
"260610 Glória do Goitá";1;1;-;1;3;2;9;6;20;27;70
"260620 Goiana";10;6;13;28;30;35;46;60;78;100;406
"260630 Granito";-;-;-;-;-;-;-;-;7;10;17
"260640 Gravatá";4;1;8;21;12;15;30;55;84;115;345
"260650 Iati";6;2;1;5;2;7;7;13;14;28;85
"260660 Ibimirim";6;3;3;14;5;6;6;13;15;35;106
"260670 Ibirajuba";1;-;1;1;2;1;2;9;6;8;31
"260680 Igarassu";1;1;15;27;16;19;23;29;19;50;200
"260690 Iguaracy";-;-;2;1;2;1;3;9;8;13;39
"260760 Ilha de Itamaracá";-;-;5;5;6;8;5;8;8;7;52
"260700 Inajá";8;3;3;3;1;3;3;6;11;9;50
"260710 Ingazeira";-;-;-;-;-;-;-;2;1;4;7
"260720 Ipojuca";1;2;7;17;22;16;26;27;44;32;194
"260730 Ipubi";11;3;4;8;8;6;12;11;14;30;107
"260740 Itacuruba";1;-;-;-;2;3;1;4;5;3;19
"260750 Itaíba";-;-;2;6;5;8;6;12;8;12;59
"260765 Itambé";-;1;6;18;12;10;12;24;34;35;152
"260770 Itapetim";1;-;-;2;1;2;7;9;13;15;50
"260775 Itapissuma";1;-;1;12;4;5;4;6;13;7;53
"260780 Itaquitinga";1;-;1;-;1;5;2;7;10;14;41
"260790 Jaboatão dos Guararapes";55;6;129;342;164;194;214;277;357;428;2166
"260795 Jaqueira";3;-;-;2;3;-;4;9;6;8;35
"260800 Jataúba";2;1;-;4;1;5;7;6;11;33;70
"260805 Jatobá";4;-;-;2;8;2;5;6;7;18;52
"260810 João Alfredo";7;1;2;6;9;11;10;24;28;52;150
"260820 Joaquim Nabuco";2;-;-;3;3;2;6;12;14;14;56
"260825 Jucati";4;3;-;3;6;1;6;7;15;16;61
"260830 Jupi";3;1;1;8;6;8;2;9;20;25;83
"260840 Jurema";4;-;1;2;3;6;9;12;18;33;88
"260850 Lagoa de Itaenga";1;-;-;5;5;5;11;7;21;32;87
"260845 Lagoa do Carro";-;-;2;3;2;7;6;11;11;19;61
"260860 Lagoa do Ouro";1;-;-;1;5;5;4;6;19;14;55
"260870 Lagoa dos Gatos";4;1;-;2;4;5;7;8;22;31;84
"260875 Lagoa Grande";2;-;1;9;4;3;8;9;13;12;61
"260880 Lajedo";3;1;5;5;13;12;14;23;56;82;214
"260890 Limoeiro";19;2;6;19;14;21;44;57;91;110;383
"260900 Macaparana";6;-;3;8;5;15;13;22;26;77;175
"260910 Machados";-;-;-;3;2;3;5;3;12;12;40
"260915 Manari";18;1;1;1;5;2;1;3;9;7;48
"260920 Maraial";2;-;-;1;7;6;2;10;11;10;49
"260930 Mirandiba";2;-;1;-;-;6;5;3;18;25;60
"261430 Moreilândia";-;-;-;-;2;4;1;6;3;8;24
"260940 Moreno";2;3;5;22;6;16;18;39;44;41;196
"260950 Nazaré da Mata";4;2;2;11;9;8;10;15;20;26;107
"260960 Olinda";38;3;61;139;103;96;121;167;241;276;1245
"260970 Orobó";-;-;-;1;-;6;9;9;17;38;80
"260980 Orocó";5;-;-;4;2;3;7;3;4;8;36
"260990 Ouricuri";61;5;5;17;19;25;20;36;48;70;306
"261000 Palmares";80;13;10;28;37;52;66;107;118;126;637
"261010 Palmeirina";2;-;-;2;1;-;2;7;11;15;40
"261020 Panelas";6;-;1;10;3;7;16;16;28;58;145
"261030 Paranatama";1;-;-;2;2;3;3;4;15;35;65
"261040 Parnamirim";3;1;3;1;4;4;6;9;18;16;65
"261050 Passira";4;1;-;6;3;4;16;11;30;37;112
"261060 Paudalho";8;1;5;10;3;13;22;36;43;39;180
"261070 Paulista";6;4;37;75;48;58;93;101;131;146;699
"261080 Pedra";10;-;-;5;1;4;7;14;15;35;91
"261090 Pesqueira";16;1;12;13;24;27;43;60;116;129;441
"261100 Petrolândia";7;2;2;9;9;8;15;17;24;34;127
"261110 Petrolina";218;24;45;143;117;140;164;201;203;270;1525
"261120 Poção";2;-;-;3;5;4;4;3;14;26;61
"261130 Pombos";2;-;5;9;14;7;10;14;17;31;109
"261140 Primavera";-;2;1;2;3;5;7;4;5;6;35
"261150 Quipapá";11;1;1;2;6;6;13;16;28;28;112
"261153 Quixaba";1;-;-;-;-;3;-;3;5;4;16
"261160 Recife";1350;222;501;1315;1299;1917;2661;3274;3732;3737;20008
"261170 Riacho das Almas";-;-;-;4;1;8;9;17;29;44;112
"261180 Ribeirão";12;2;4;20;7;17;16;33;28;47;186
"261190 Rio Formoso";8;2;-;9;10;13;6;15;19;20;102
"261200 Sairé";-;1;1;1;3;4;2;12;22;25;71
"261210 Salgadinho";1;-;1;1;1;-;-;2;4;6;16
"261220 Salgueiro";81;2;7;8;15;23;26;40;66;91;359
"261230 Saloá";5;1;1;1;3;2;10;12;11;29;75
"261240 Sanharó";5;-;-;3;6;2;14;12;15;32;89
"261245 Santa Cruz";5;3;3;4;3;3;3;3;3;25;55
"261247 Santa Cruz da Baixa Verde";1;-;1;3;1;2;7;3;9;18;45
"261250 Santa Cruz do Capibaribe";12;3;8;15;11;17;21;28;39;53;207
"261255 Santa Filomena";3;1;-;2;1;1;3;3;2;15;31
"261260 Santa Maria da Boa Vista";6;4;5;14;11;19;10;11;17;33;130
"261270 Santa Maria do Cambucá";1;1;-;3;-;1;4;6;6;22;44
"261280 Santa Terezinha";2;-;1;-;1;2;2;6;10;18;42
"261290 São Benedito do Sul";1;1;-;3;3;6;6;5;7;17;49
"261300 São Bento do Una";9;5;3;4;14;19;11;26;54;79;224
"261310 São Caitano";10;3;5;16;7;8;12;27;50;56;194
"261320 São João";4;1;-;3;4;3;7;22;18;37;99
"261330 São Joaquim do Monte";2;-;1;2;4;8;12;10;19;35;93
"261340 São José da Coroa Grande";2;1;1;1;6;6;6;5;12;14;54
"261350 São José do Belmonte";3;-;3;8;8;6;6;14;31;41;120
"261360 São José do Egito";21;1;7;6;10;28;26;38;61;92;290
"261370 São Lourenço da Mata";2;2;8;18;18;20;40;37;62;60;267
"261380 São Vicente Ferrer";5;-;1;2;3;4;8;10;16;32;81
"261390 Serra Talhada";68;7;9;25;34;31;44;68;88;167;541
"261400 Serrita";1;1;1;4;3;4;5;2;16;27;64
"261410 Sertânia";5;1;2;4;3;15;20;17;42;77;186
"261420 Sirinhaém";9;2;2;13;7;14;15;34;36;31;163
"261440 Solidão";-;-;-;-;2;1;1;1;3;10;18
"261450 Surubim";16;-;4;10;5;16;29;47;68;118;313
"261460 Tabira";8;-;2;2;7;4;12;19;29;32;115
"261470 Tacaimbó";6;-;1;3;2;1;3;12;10;12;50
"261480 Tacaratu";6;4;1;3;8;3;2;6;15;25;73
"261485 Tamandaré";3;1;3;5;7;9;7;10;14;11;70
"261500 Taquaritinga do Norte";1;-;2;5;3;3;6;11;18;33;82
"261510 Terezinha";1;1;-;1;-;1;2;4;2;9;21
"261520 Terra Nova";1;-;-;3;1;-;4;2;2;14;27
"261530 Timbaúba";20;2;7;16;20;26;28;34;64;105;322
"261540 Toritama";3;3;4;6;8;3;12;15;20;21;95
"261550 Tracunhaém";1;-;-;2;3;3;3;10;11;12;45
"261560 Trindade";10;2;-;11;8;5;7;15;10;23;91
"261570 Triunfo";1;-;1;5;6;2;4;10;18;31;78
"261580 Tupanatinga";3;3;-;2;7;4;6;9;11;19;64
"261590 Tuparetama";-;-;-;2;1;4;5;7;11;18;48
"261600 Venturosa";1;-;2;2;4;3;8;12;5;23;60
"261610 Verdejante";1;-;-;-;2;2;1;-;3;6;15
"261618 Vertente do Lério";1;-;-;1;-;1;-;2;5;5;15
"261620 Vertentes";4;1;1;2;1;6;2;13;18;32;80
"261630 Vicência";3;-;-;3;5;10;10;18;19;17;85
"261640 Vitória de Santo Antão";31;2;6;56;61;69;90;146;180;221;862
"261650 Xexéu";4;-;1;6;4;5;6;7;10;15;58
"270010 Água Branca";10;-;2;4;4;4;2;9;9;35;79
"270020 Anadia";2;2;1;3;6;2;9;8;17;17;67
"270030 Arapiraca";174;25;37;125;111;149;221;276;301;337;1756
"270040 Atalaia";7;2;1;11;8;6;10;15;10;6;76
"270050 Barra de Santo Antônio";2;-;-;-;1;-;5;1;-;5;14
"270060 Barra de São Miguel";1;-;-;1;2;1;-;3;5;4;17
"270070 Batalha";12;-;-;-;-;4;-;1;4;5;26
"270080 Belém";1;-;1;-;1;2;2;4;3;9;23
"270090 Belo Monte";-;-;-;-;1;-;-;-;1;-;2
"270100 Boca da Mata";4;1;1;2;6;6;13;8;10;15;66
"270110 Branquinha";1;-;-;4;2;3;4;5;5;4;28
"270120 Cacimbinhas";1;-;1;2;2;1;1;4;7;13;32
"270130 Cajueiro";6;-;-;1;5;4;8;6;7;16;53
"270135 Campestre";1;-;1;1;1;1;-;3;9;4;21
"270140 Campo Alegre";8;3;-;5;5;5;9;11;12;13;71
"270150 Campo Grande";2;-;-;1;2;1;2;5;3;9;25
"270160 Canapi";1;1;-;7;8;3;5;3;6;15;49
