 População Residente - Brasil
População residente por Município e Faixa Etária
Faixa Etária: Menor 1 ano, 1 a 4 anos, 15 a 19 anos, 20 a 29 anos, 30 a 39 anos, 40 a 49 anos, 50 a 59 anos, 60 a 69 anos, 70 a 79 anos, 80 anos e mais
Período:1997
"Município";"Menor 1 ano";"1 a 4 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"260870 Lagoa dos Gatos";385;1420;1631;1954;1542;1344;1130;924;588;220;11138
"260875 Lagoa Grande";531;1822;1982;2988;2145;1400;981;567;372;141;12929
"260880 Lajedo";598;2520;3347;4865;3636;2931;2361;1854;1165;505;23782
"260890 Limoeiro";1033;4374;6332;9786;7221;5543;4097;3050;1758;837;44031
"260900 Macaparana";569;2301;2712;3346;2407;1926;1435;1150;752;446;17044
"260910 Machados";205;874;1289;1465;1007;808;696;563;325;130;7362
"260915 Manari";377;1384;1229;1565;1114;918;763;453;331;164;8298
"260920 Maraial";224;1029;1243;1837;1304;1057;810;533;264;87;8388
"260930 Mirandiba";329;1236;1410;1894;1336;1036;691;582;433;180;9127
"261430 Moreilândia";294;1133;1597;2075;1353;1054;826;535;352;202;9421
"260940 Moreno";706;3072;4551;7470;5585;3901;2713;1954;993;383;31328
"260950 Nazaré da Mata";509;2027;3280;5202;3844;2896;1986;1221;730;289;21984
"260960 Olinda";5761;23826;38586;67455;53868;38326;25621;16638;8515;3141;281737
"260970 Orobó";469;2021;2574;3344;2249;1770;1507;1333;772;382;16421
"260980 Orocó";297;1149;1346;1802;1209;782;539;308;190;109;7731
"260990 Ouricuri";1225;4364;5777;7595;5388;4040;3229;1965;1297;588;35468
"261000 Palmares";1248;4885;6406;9468;6919;4894;3788;2571;1329;560;42068
"261010 Palmeirina";231;845;1020;1342;918;837;725;494;354;186;6952
"261020 Panelas";511;2281;2810;3131;2374;2315;1903;1529;969;362;18185
"261030 Paranatama";309;1075;1382;1681;1245;1016;934;708;551;224;9125
"261040 Parnamirim";445;1777;2195;2905;2132;1589;1163;731;578;271;13786
"261050 Passira";588;2273;3303;4505;3248;2227;1835;1530;846;409;20764
"261060 Paudalho";987;3757;5040;7773;5215;3429;2536;1507;806;257;31307
"261070 Paulista";3904;16636;26717;44687;39020;29562;15187;8314;4440;1479;189946
"261080 Pedra";403;1685;2149;3036;2196;1627;1347;925;657;292;14317
"261090 Pesqueira";1188;4511;5987;9027;6981;4870;4213;3227;1997;836;42837
"261100 Petrolândia";554;2060;2664;3723;2873;2030;1243;735;522;217;16621
"261110 Petrolina";4800;18289;24013;39363;27119;17254;10757;5453;3086;1346;151480
"261120 Poção";254;973;1046;1601;1342;969;747;572;437;176;8117
"261130 Pombos";442;1841;2508;3575;2658;1901;1497;1161;659;256;16498
"261140 Primavera";287;1043;1285;1798;1273;844;650;485;262;73;8000
"261150 Quipapá";493;1847;2181;2628;2038;1535;1349;996;627;226;13920
"261153 Quixaba";192;729;855;1004;695;618;418;286;191;89;5077
"261160 Recife";22541;93635;142623;255021;213321;150439;96595;66189;36195;13756;1090315
"261170 Riacho das Almas";353;1427;1783;2564;1923;1510;1312;1027;660;309;12868
"261180 Ribeirão";851;3480;4939;7013;4959;3561;2453;1721;857;294;30128
"261190 Rio Formoso";507;2001;2412;3313;2347;1494;1101;757;364;157;14453
"261200 Sairé";262;1074;1469;2415;1639;1314;1115;767;413;189;10657
"261210 Salgadinho";102;439;734;985;669;526;426;312;177;58;4428
"261220 Salgueiro";1149;4379;5884;8633;6225;4226;2930;2005;1280;584;37295
"261230 Saloá";352;1363;1684;2065;1582;1415;1153;863;701;321;11499
"261240 Sanharó";344;1332;1742;2587;2048;1485;1188;932;605;245;12508
"261245 Santa Cruz";284;1054;1202;1679;1141;973;795;463;383;239;8213
"261247 Santa Cruz da Baixa Verde";211;883;1391;1555;1185;1011;786;539;381;145;8087
"261250 Santa Cruz do Capibaribe";1101;4273;5513;9657;6488;4268;2849;1678;1099;467;37393
"261255 Santa Filomena";227;880;1106;1311;939;777;729;376;285;144;6774
"261260 Santa Maria da Boa Vista";840;3364;4031;5396;3722;2461;1626;1028;591;278;23337
"261270 Santa Maria do Cambucá";269;982;1310;1670;1210;996;874;632;457;227;8627
"261280 Santa Terezinha";209;817;1172;1348;1064;840;575;473;315;139;6952
"261290 São Benedito do Sul";310;1012;1376;1809;1137;940;777;528;335;118;8342
"261300 São Bento do Una";1030;4314;5020;6939;5170;4176;3093;2338;1488;555;34123
"261310 São Caitano";701;2612;3305;5033;3387;2650;2347;1930;1170;428;23563
"261320 São João";474;1791;2019;2797;1798;1611;1283;995;678;254;13700
"261330 São Joaquim do Monte";455;1835;1946;2726;2212;1555;1418;1212;726;257;14342
"261340 São José da Coroa Grande";385;1357;1620;2271;1479;1014;779;544;250;115;9814
"261350 São José do Belmonte";738;2852;3864;4601;3341;2652;2012;1429;995;402;22886
"261360 São José do Egito";571;2262;3124;4242;3467;2778;2232;1725;1150;508;22059
"261370 São Lourenço da Mata";1890;7626;10563;16718;12483;8698;5672;3563;1825;596;69634
"261380 São Vicente Ferrer";373;1566;1703;2359;1753;1226;931;790;449;257;11407
"261390 Serra Talhada";1438;5720;8190;11555;8390;6194;4759;3097;2150;946;52439
"261400 Serrita";426;1603;1850;2508;1802;1314;1028;731;500;273;12035
"261410 Sertânia";540;2239;3196;4397;3339;2714;2283;1689;1175;495;22067
"261420 Sirinhaém";799;3183;4029;5451;3454;2355;1771;1195;551;184;22972
"261440 Solidão";149;523;639;716;524;466;349;234;137;62;3799
"261450 Surubim";894;3597;5494;7341;5277;4485;3318;2641;1705;752;35504
"261460 Tabira";522;1937;2733;3436;2643;2209;1814;1214;772;388;17668
"261470 Tacaimbó";273;910;1216;1611;1197;995;909;670;409;130;8320
"261480 Tacaratu";428;1585;1867;2372;1727;1365;1088;723;565;262;11982
"261485 Tamandaré";408;1629;1818;2598;1799;1145;915;591;246;81;11230
"261500 Taquaritinga do Norte";443;1719;1936;3127;2308;1749;1372;1024;669;307;14654
"261510 Terezinha";136;545;721;837;695;563;424;330;219;115;4585
"261520 Terra Nova";174;620;819;1217;873;609;437;284;203;110;5346
"261530 Timbaúba";1252;5149;6736;9064;6746;5129;3701;2642;1673;696;42788
"261540 Toritama";477;1788;2291;3584;2304;1520;1054;798;454;180;14450
"261550 Tracunhaém";232;1081;1600;2325;1531;1060;804;449;283;89;9454
"261560 Trindade";525;1781;2311;3250;2328;1672;1339;775;454;183;14618
"261570 Triunfo";301;1197;1615;2161;1571;1300;1175;852;643;292;11107
"261580 Tupanatinga";553;1981;2070;2762;1971;1572;1278;902;583;242;13914
"261590 Tuparetama";148;580;878;1185;953;733;644;493;326;138;6078
"261600 Venturosa";287;1153;1456;2039;1631;1195;890;618;444;184;9897
"261610 Verdejante";178;793;1023;1173;927;778;592;415;274;126;6279
"261618 Vertente do Lério";184;861;1028;1089;834;687;573;527;324;151;6258
"261620 Vertentes";243;949;1391;1912;1446;1189;1030;823;639;280;9902
"261630 Vicência";666;2527;3147;4434;3312;2277;1533;1001;574;215;19686
"261640 Vitória de Santo Antão";2200;9007;13010;20094;14743;10492;7468;4948;2826;1076;85864
"261650 Xexéu";393;1429;1551;2167;1406;975;827;546;288;97;9679
"270010 Água Branca";502;1857;2065;2507;1731;1359;1226;755;470;258;12730
"270020 Anadia";384;1666;1966;2621;1764;1407;1020;719;387;201;12135
"270030 Arapiraca";4320;16266;20435;30827;22312;16131;10892;6732;3329;1423;132667
"270040 Atalaia";831;3449;4540;5964;3997;3163;1891;1408;625;284;26152
"270050 Barra de Santo Antônio";340;1077;1112;1680;1003;732;451;355;138;66;6954
"270060 Barra de São Miguel";209;699;737;1178;787;457;283;158;73;30;4611
"270070 Batalha";362;1423;1507;2202;1641;1094;759;520;295;162;9965
"270080 Belém";127;494;635;814;511;429;356;234;138;87;3825
"270090 Belo Monte";173;686;662;973;696;469;342;245;135;66;4447
"270100 Boca da Mata";542;2079;2823;3967;2632;1856;1144;715;371;147;16276
"270110 Branquinha";282;1065;1260;1710;1107;872;517;300;160;66;7339
"270120 Cacimbinhas";217;775;940;1252;953;677;579;405;236;115;6149
"270130 Cajueiro";538;1718;2025;2940;2012;1415;974;671;316;146;12755
"270135 Campestre";183;633;872;1171;696;468;413;281;156;54;4927
"270140 Campo Alegre";737;4401;4758;7142;4261;3298;1801;1018;460;199;28075
"270150 Campo Grande";243;1010;1219;1703;1157;813;559;368;212;112;7396
"270160 Canapi";505;1825;1899;2423;1671;1321;1030;664;395;199;11932
"270170 Capela";593;2168;2478;3349;2083;1627;1045;856;403;160;14762
"270180 Carneiros";218;637;648;861;591;407;363;271;160;72;4228
"270190 Chã Preta";218;752;910;1037;705;594;460;279;172;82;5209
"270200 Coité do Nóia";292;1035;1183;1571;1183;843;619;384;239;134;7483
"270210 Colônia Leopoldina";493;1897;2169;2749;1858;1531;1114;726;434;204;13175
"270220 Coqueiro Seco";134;511;577;893;573;439;281;221;147;62;3838
"270230 Coruripe";1180;4864;5738;8001;5489;3664;2292;1425;654;240;33547
"270235 Craíbas";503;1897;2192;2978;2107;1592;1078;701;410;193;13651
"270240 Delmiro Gouveia";975;3675;4595;6464;4789;3666;2576;1780;1075;504;30099
"270250 Dois Riachos";237;1026;1361;2297;1594;1046;792;445;279;149;9226
"270255 Estrela de Alagoas";308;1350;1897;1955;1493;1353;1110;725;545;215;10951
"270260 Feira Grande";525;1949;2235;2939;2112;1509;1160;795;417;163;13804
"270270 Feliz Deserto";82;411;393;563;430;351;211;142;78;46;2707
"270280 Flexeiras";379;1381;1540;2137;1460;1038;695;411;228;105;9374
"270290 Girau do Ponciano";754;2935;3240;4225;2934;2245;1545;1029;553;301;19761
"270300 Ibateguara";516;1605;1603;2073;1477;1096;877;587;424;186;10444
"270310 Igaci";541;2265;2858;3316;2413;2126;1559;990;701;318;17087
"270320 Igreja Nova";380;1796;2135;2990;2167;1571;1047;905;581;257;13829
"270330 Inhapi";542;1947;1627;2004;1496;1220;962;641;401;215;11055
"270340 Jacaré dos Homens";156;636;600;830;606;386;295;192;130;54;3885
"270350 Jacuípe";227;835;920;1176;772;539;424;287;149;59;5388
"270360 Japaratinga";180;677;781;1043;689;491;286;221;123;83;4574
"270370 Jaramataia";145;523;595;903;623;391;295;179;102;54;3810
"270380 Joaquim Gomes";608;2040;2317;2964;1991;1395;963;656;421;226;13581
"270390 Jundiá";128;515;515;698;457;343;248;158;89;29;3180
"270400 Junqueiro";632;2298;2748;3804;2461;1877;1304;815;485;263;16687
"270410 Lagoa da Canoa";428;1873;2149;3066;2120;1649;1089;642;365;159;13540
"270420 Limoeiro de Anadia";545;2210;2231;2964;1996;1454;1072;691;378;174;13715
"270430 Maceió";15343;60126;84574;148575;114757;75913;42708;26199;13129;5134;586458
"270440 Major Isidoro";432;1758;1926;2632;2032;1384;1182;846;424;193;12809
"270490 Mar Vermelho";106;379;591;801;491;391;275;246;98;42;3420
"270450 Maragogi";507;1887;2068;2938;1848;1246;913;622;286;154;12469
"270460 Maravilha";496;1826;1589;2119;1618;1056;673;387;252;118;10134
"270470 Marechal Deodoro";704;2920;3501;5170;3481;2396;1505;1014;492;249;21432
"270480 Maribondo";312;1185;1702;2122;1480;1259;935;634;362;186;10177
"270500 Mata Grande";702;2602;2707;3273;2348;1894;1549;968;702;396;17141
"270510 Matriz de Camaragibe";687;2487;3053;4126;2572;1852;1255;942;424;180;17578
"270520 Messias";311;1071;1346;1825;1198;882;571;353;181;96;7834
"270530 Minador do Negrão";97;456;665;789;597;498;313;166;117;73;3771
"270540 Monteirópolis";206;740;719;926;647;472;362;274;163;105;4614
"270550 Murici";669;2375;2623;3666;2469;1860;1235;968;478;229;16572
"270560 Novo Lino";305;1155;1259;1733;1149;785;603;375;218;120;7702
"270570 Olho d'Água das Flores";478;1756;1998;2863;2013;1370;1004;743;487;258;12970
"270580 Olho d'Água do Casado";180;693;620;930;551;390;330;203;116;61;4074
"270590 Olho d'Água Grande";130;468;571;668;451;370;282;175;102;50;3267
"270600 Olivença";323;1145;1144;1478;1008;737;652;427;277;163;7354
"270610 Ouro Branco";284;952;1066;1361;929;682;547;338;232;121;6512
"270620 Palestina";150;461;487;640;399;300;244;176;132;59;3048
"270630 Palmeira dos Índios";1421;5896;8016;11015;8182;6343;4836;3207;1944;952;51812
"270640 Pão de Açúcar";730;2717;2645;3529;2531;1754;1363;1015;659;296;17239
"270642 Pariconha";238;782;986;1239;709;671;584;366;255;110;5940
"270644 Paripueira";149;769;864;1319;786;641;371;281;133;71;5384
"270650 Passo de Camaragibe";390;1543;1718;2220;1362;1021;609;558;296;152;9869
"270660 Paulo Jacinto";240;963;1106;1351;955;779;582;427;330;147;6880
"270670 Penedo";1414;5161;6541;8988;6560;4692;3097;2443;1263;598;40757
"270680 Piaçabuçu";457;1550;1798;2414;1689;1209;907;748;390;184;11346
"270690 Pilar";824;2927;3753;5160;3630;2591;1666;1106;659;279;22595
"270700 Pindoba";80;321;351;497;345;249;181;136;65;41;2266
"270710 Piranhas";612;2248;2358;3287;2474;1727;930;451;228;128;14443
"270720 Poço das Trincheiras";380;1167;1205;1523;1150;745;579;353;244;149;7495
"270730 Porto Calvo";776;2810;2992;4258;2589;1773;1353;916;427;202;18096
"270740 Porto de Pedras";239;1070;1358;1727;1159;773;540;394;228;110;7598
"270750 Porto Real do Colégio";426;1762;2039;2613;1907;1387;1052;758;482;267;12693
"270760 Quebrangulo";217;1192;1524;1858;1292;1115;793;514;336;161;9002
"270770 Rio Largo";1404;5504;6662;11208;8222;5330;3401;2338;1172;456;45697
"270780 Roteiro";227;816;904;1212;761;591;370;182;98;49;5210
"270790 Santa Luzia do Norte";150;711;818;1279;723;504;339;237;113;51;4925
"270800 Santana do Ipanema";1101;3986;4305;6093;4349;3092;2319;1515;1047;599;28406
"270810 Santana do Mundaú";315;1257;1353;1699;1311;928;718;491;274;127;8473
"270820 São Brás";131;640;716;934;644;496;391;251;185;126;4514
"270830 São José da Laje";682;2437;2501;3504;2407;1818;1338;863;610;268;16428
"270840 São José da Tapera";1035;3448;3002;3876;2683;2086;1603;1099;634;320;19786
"270850 São Luís do Quitunde";888;3529;3768;5716;3810;2354;1538;927;467;121;23118
"270860 São Miguel dos Campos";1220;4942;5897;8457;6249;4185;2691;1592;752;315;36300
"270870 São Miguel dos Milagres";133;572;707;1016;562;468;326;266;161;90;4301
"270880 São Sebastião";836;3088;3229;4188;3017;2326;1501;994;569;265;20013
"270890 Satuba";295;1082;1314;2206;1639;1019;592;349;168;82;8746
"270895 Senador Rui Palmeira";269;927;851;1223;797;576;443;277;187;121;5671
"270900 Tanque d'Arca";155;660;801;1071;655;543;478;313;184;102;4962
"270910 Taquarana";465;1599;2006;2604;1673;1473;1156;706;401;217;12300
"270915 Teotônio Vilela";1104;3902;4316;5560;3716;2718;1675;921;451;188;24551
"270920 Traipu";559;2399;3071;3734;2528;2015;1400;1013;503;253;17475
"270930 União dos Palmares";1523;5335;6452;8436;5954;4633;3226;2223;1320;620;39722
"270940 Viçosa";565;2499;3015;4183;2780;2038;1405;1134;659;353;18631
"280010 Amparo de São Francisco";50;189;226;335;225;164;132;88;60;44;1513
"280020 Aquidabã";444;1660;1968;2646;2000;1561;1171;894;528;297;13169
"280030 Aracaju";7888;30768;51615;86660;66467;45606;25609;15135;8423;3733;341904
"280040 Arauá";252;1115;1260;1730;1236;819;574;391;224;109;7710
"280050 Areia Branca";386;1463;1795;2598;1799;1087;741;545;252;159;10825
"280060 Barra dos Coqueiros";468;1753;1900;3267;2433;1370;833;554;307;100;12985
"280067 Boquim";564;2241;2823;4352;2980;2079;1387;816;501;288;18031
"280070 Brejo Grande";234;831;757;985;707;504;389;349;188;76;5020
"280100 Campo do Brito";381;1317;1707;2665;1925;1310;980;821;461;235;11802
"280110 Canhoba";119;410;414;608;438;291;239;181;91;46;2837
"280120 Canindé de São Francisco";436;1708;1818;2570;1706;1149;762;383;211;95;10838
"280130 Capela";612;2458;3162;4015;2978;2136;1513;1166;698;308;19046
"280140 Carira";387;1630;1806;2639;1993;1591;1100;768;526;278;12718
"280150 Carmópolis";200;801;953;1419;1133;643;409;272;127;59;6016
"280160 Cedro de São João";99;386;564;897;709;477;407;258;153;96;4046
"280170 Cristinápolis";373;1523;1572;2204;1447;946;740;443;189;115;9552
"280190 Cumbe";73;304;455;604;384;299;232;167;109;77;2704
"280200 Divina Pastora";58;253;349;518;355;234;158;102;57;41;2125
"280210 Estância";1368;5669;6545;9635;7393;4841;3196;2168;1305;702;42822
"280220 Feira Nova";114;484;546;837;512;378;260;183;151;64;3529
"280230 Frei Paulo";303;1164;1206;2006;1418;1069;647;498;299;182;8792
"280240 Gararu";275;998;1145;1699;1096;808;639;394;231;112;7397
"280250 General Maynard";62;243;253;426;297;194;137;87;72;30;1801
"280260 Gracho Cardoso";116;473;655;819;623;436;332;218;154;86;3912
"280270 Ilha das Flores";214;873;856;1155;800;561;492;356;217;116;5640
"280280 Indiaroba";324;1319;1386;1928;1151;871;695;490;236;153;8553
"280290 Itabaiana";1632;6850;8553;13661;9764;6639;4263;2834;1699;813;56708
"280300 Itabaianinha";814;3335;3882;5230;3828;2606;1840;1307;727;315;23884
"280310 Itabi";100;405;529;756;643;437;308;228;149;85;3640
"280320 Itaporanga d'Ajuda";506;2118;2433;3500;2187;1477;1064;733;449;231;14698
"280330 Japaratuba";382;1352;1573;2244;1637;1122;794;611;342;176;10233
"280340 Japoatã";207;970;1206;1676;1098;803;657;449;251;160;7477
"280350 Lagarto";1740;6865;8660;13077;9447;6851;4830;3330;1951;903;57654
"280360 Laranjeiras";527;2158;2728;3985;2748;1679;971;643;292;154;15885
"280370 Macambira";115;476;550;931;608;482;314;297;226;121;4120
"280380 Malhada dos Bois";83;283;346;532;342;215;176;127;75;41;2220
"280390 Malhador";263;1084;1312;1920;1292;897;641;391;281;150;8231
"280400 Maruim";367;1422;1853;2520;1797;1186;777;464;282;150;10818
"280410 Moita Bonita";278;917;1155;1668;1153;899;696;499;323;190;7778
"280420 Monte Alegre de Sergipe";274;1065;1247;1738;1114;797;532;360;197;91;7415
"280430 Muribeca";150;683;813;1067;773;554;379;292;165;103;4979
"280440 Neópolis";401;1686;1968;2730;1977;1328;1005;802;415;245;12557
"280445 Nossa Senhora Aparecida";160;708;962;1364;849;740;460;292;218;120;5873
"280450 Nossa Senhora da Glória";581;2316;2802;4223;3125;2111;1414;833;576;289;18270
"280460 Nossa Senhora das Dores";439;1957;2430;3325;2481;1868;1252;854;542;289;15437
"280470 Nossa Senhora de Lourdes";136;578;553;958;695;437;300;241;105;75;4078
"280480 Nossa Senhora do Socorro";3186;12368;12230;22250;19213;9324;4190;2075;877;370;86083
"280490 Pacatuba";290;1122;1310;1568;1165;845;614;482;242;151;7789
"280500 Pedra Mole";42;220;271;377;285;230;133;106;83;48;1795
"280510 Pedrinhas";198;868;883;1359;997;627;409;282;187;101;5911
"280520 Pinhão";98;405;558;823;574;423;305;197;164;85;3632
"280530 Pirambu";179;642;713;1039;732;446;315;241;133;48;4488
"280540 Poço Redondo";483;2119;2111;3059;1932;1480;1058;528;436;219;13425
"280550 Poço Verde";415;1565;1940;2743;1970;1691;1191;869;607;225;13216
"280560 Porto da Folha";587;2224;2654;3651;2550;1790;1358;858;608;293;16573
"280570 Propriá";538;2394;2801;4441;3586;2147;1632;1210;707;378;19834
"280580 Riachão do Dantas";460;1851;2027;2813;1978;1406;1156;802;516;277;13286
"280590 Riachuelo";196;753;987;1437;963;641;395;237;139;72;5820
"280600 Ribeirópolis";318;1239;1629;2341;1775;1317;974;755;504;294;11146
"280610 Rosário do Catete";155;662;775;1297;849;551;360;241;124;74;5088
"280620 Salgado";424;1732;2131;3141;1992;1440;1075;652;343;165;13095
"280630 Santa Luzia do Itanhy";314;1332;1267;1741;1161;859;585;387;222;86;7954
"280650 Santa Rosa de Lima";85;342;417;550;366;265;202;146;87;47;2507
"280640 Santana do São Francisco";157;569;677;880;596;407;323;235;131;87;4062
"280660 Santo Amaro das Brotas";209;872;1297;1689;1220;791;566;396;214;142;7396
"280670 São Cristóvão";1387;5482;6815;10887;8506;5186;2859;1874;969;453;44418
"280680 São Domingos";195;826;1040;1382;878;723;484;365;255;126;6274
"280690 São Francisco";45;238;299;462;325;223;150;108;75;36;1961
"280700 São Miguel do Aleixo";61;309;358;463;332;260;197;141;68;60;2249
"280710 Simão Dias";732;3073;3640;5507;3999;2919;2339;1792;1186;557;25744
"280720 Siriri";206;685;806;1201;773;556;388;294;195;81;5185
"280730 Telha";85;237;287;446;310;189;153;106;71;34;1918
"280740 Tobias Barreto";900;4058;4629;6626;5091;3592;2814;1913;1134;501;31258
"280750 Tomar do Geru";351;1443;1494;1928;1371;929;772;522;241;133;9184
"280760 Umbaúba";451;1733;2012;2912;2038;1358;882;619;350;162;12517
"290010 Abaíra";161;791;1527;2271;1790;1415;966;712;493;279;10405
"290020 Abaré";317;1184;1577;1878;1409;1041;724;466;344;246;9186
"290030 Acajutiba";297;1307;1555;1925;1409;1083;830;727;513;230;9876
"290035 Adustina";275;1116;1290;1841;1247;978;745;475;321;128;8416
"290040 Água Fria";353;1411;1687;1917;1265;1088;1036;671;512;295;10235
"290060 Aiquara";110;615;800;939;823;593;415;376;183;65;4919
"290070 Alagoinhas";2317;9940;15858;22313;16430;11252;7711;5260;2953;1786;95820
"290080 Alcobaça";377;1630;1871;2605;1745;1419;800;622;315;125;11509
"290090 Almadina";119;575;1020;1127;853;728;598;433;205;125;5783
"290100 Amargosa";610;2628;3655;4886;3526;2630;2004;1953;1202;668;23762
"290110 Amélia Rodrigues";497;2015;3091;4302;2942;2009;1403;1011;560;223;18053
"290115 América Dourada";328;1475;1768;2277;1605;1133;884;533;318;170;10491
"290120 Anagé";852;3857;5674;7781;4799;3521;2906;1893;1101;411;32795
"290130 Andaraí";397;1579;1953;2471;2000;1432;1001;577;446;182;12038
"290135 Andorinha";376;1396;2018;2827;2059;1570;1218;733;566;290;13053
"290140 Angical";265;1268;1683;1902;1487;1228;959;641;348;128;9909
"290150 Anguera";151;699;1064;1337;853;695;645;481;288;174;6387
"290160 Antas";214;915;1136;1673;1283;1019;850;648;448;247;8433
"290170 Antônio Cardoso";217;1003;1281;1589;1130;831;787;604;373;185;8000
"290180 Antônio Gonçalves";254;1074;1723;2225;1531;1271;960;637;391;191;10257
"290190 Aporá";283;1303;1648;2047;1631;1241;1128;741;553;283;10858
"290195 Apuarema";309;1337;1328;1567;1043;871;536;412;198;103;7704
"290205 Araças";302;1220;1545;1811;1351;979;572;372;198;124;8474
"290200 Aracatu";263;1356;2182;3021;2267;1655;1223;800;491;275;13533
"290210 Araci";1265;5574;6776;8348;5637;4350;3128;1879;1225;540;38722
"290220 Aramari";194;819;1203;1596;945;690;573;442;279;208;6949
"290225 Arataca";286;1137;1424;1655;1214;1005;708;498;212;95;8234
"290230 Aratuípe";209;831;972;1361;874;640;505;383;217;93;6085
"290240 Aurelino Leal";353;1524;2072;2327;1972;1373;1027;741;364;171;11924
"290250 Baianópolis";291;1081;1575;1766;1385;972;745;476;296;164;8751
"290260 Baixa Grande";403;1885;2646;3068;2174;1723;1326;976;655;420;15276
"290265 Banzaê";216;992;1196;1451;1131;868;803;516;363;161;7697
"290270 Barra";1311;4693;4702;5151;4131;2910;2266;1580;882;405;28031
"290280 Barra da Estiva";504;1874;2682;3416;2646;1860;1166;841;494;236;15719
"290290 Barra do Choça";968;3941;5260;6838;4821;3179;2341;1396;613;251;29608
"290300 Barra do Mendes";198;1035;1501;1683;1446;1162;893;616;421;202;9157
"290310 Barra do Rocha";215;804;1163;1440;963;651;470;316;134;74;6230
"290320 Barreiras";3121;11586;14215;23598;16963;9523;5175;3017;1340;607;89145
"290323 Barro Alto";248;978;1257;1780;1305;933;804;526;329;120;8280
"290330 Barro Preto";120;561;866;1171;830;603;415;302;123;68;5059
"290340 Belmonte";483;1866;2242;2817;2292;1643;1190;959;500;206;14198
"290350 Belo Campo";314;1392;1825;2302;1728;1320;1019;815;432;201;11348
"290360 Biritinga";284;1224;1575;1873;1471;1034;901;649;498;193;9702
"290370 Boa Nova";380;1773;2200;2641;1876;1486;1236;902;520;256;13270
"290380 Boa Vista do Tupim";384;1709;2197;2585;1941;1437;1143;814;530;239;12979
"290390 Bom Jesus da Lapa";1203;5382;6518;7994;6358;4233;2958;2070;1151;483;38350
"290395 Bom Jesus da Serra";275;1179;1600;2002;1223;993;785;556;352;165;9130
"290400 Boninal";271;1254;1642;2158;1517;1201;948;731;440;240;10402
"290405 Bonito";547;1810;1835;2516;1802;1179;714;376;157;60;10996
"290410 Boquira";481;2053;2550;2866;2206;1784;1633;1104;612;414;15703
"290420 Botuporã";237;1285;1502;2043;1533;1037;787;600;385;206;9615
"290430 Brejões";308;1460;1990;2567;1861;1421;806;794;447;249;11903
"290440 Brejolândia";155;715;1141;1406;1124;819;612;447;240;117;6776
"290450 Brotas de Macaúbas";289;1170;1462;1751;1565;1195;1068;914;586;303;10303
"290460 Brumado";1142;4564;7824;10768;8296;6268;4193;2669;1570;838;48132
"290470 Buerarema";357;1610;2124;2584;2291;1670;1228;973;532;226;13595
"290475 Buritirama";483;1877;1972;2114;1510;1174;814;510;391;134;10979
"290480 Caatiba";252;1237;1856;2886;1836;1356;1067;639;297;177;11603
"290485 Cabaceiras do Paraguaçu";346;1573;1854;2143;1366;1057;880;702;391;187;10499
"290490 Cachoeira";704;2567;3895;5153;3663;2563;1968;1404;983;533;23433
"290500 Caculé";421;1732;2522;3675;2609;1982;1545;995;666;385;16532
"290510 Caém";270;1376;2116;3034;2132;1558;1121;623;424;196;12850
"290515 Caetanos";169;949;1598;2006;1327;989;852;546;331;162;8929
"290520 Caetité";880;3896;4863;7034;5399;3973;2802;2194;1358;786;33185
"290530 Cafarnaum";313;1314;1782;2163;1668;1201;913;620;352;180;10506
"290540 Cairu";212;825;901;1532;1013;611;438;285;179;97;6093
"290550 Caldeirão Grande";350;1512;1806;3023;1938;1326;1093;533;385;177;12143
"290560 Camacan";689;2914;4077;4595;3839;2807;1749;1435;673;304;23082
"290570 Camaçari";3049;12472;17664;27115;20774;12664;5957;3138;1415;639;104887
"290580 Camamu";793;3195;3502;4280;3312;2470;1649;1125;546;248;21120
"290590 Campo Alegre de Lourdes";604;2571;3084;3416;2775;2107;1530;1041;637;230;17995
"290600 Campo Formoso";1390;5310;7405;9376;6557;4892;3537;2122;1280;532;42401
"290610 Canápolis";263;943;1147;1471;1151;881;654;438;271;158;7377
"290620 Canarana";518;2071;2497;3246;2555;1831;1341;833;490;199;15581
"290630 Canavieiras";725;3094;4055;5585;4080;3147;2233;1636;887;392;25834
"290640 Candeal";186;806;1279;1649;956;811;712;470;340;176;7385
"290650 Candeias";1185;5489;9148;13235;9950;6542;3755;2072;956;324;52656
"290660 Candiba";195;947;1435;2029;1600;1153;857;645;315;201;9377
"290670 Cândido Sales";486;2254;2964;4298;3307;2170;1670;1192;653;277;19271
"290680 Cansanção";725;3009;3600;4589;3365;2527;2116;1431;943;495;22800
"290682 Canudos";405;1590;2165;3086;1990;1634;1282;692;432;265;13541
"290685 Capela do Alto Alegre";171;923;1347;1663;1296;1045;871;580;418;211;8525
"290687 Capim Grosso";589;2401;3712;4769;3353;2312;1801;1154;667;296;21054
"290689 Caraíbas";226;1076;1727;2100;1577;1368;969;646;434;214;10337
"290690 Caravelas";403;1762;1954;2686;2236;1643;1131;819;441;187;13262
"290700 Cardeal da Silva";235;933;868;1041;782;550;371;280;148;146;5354
"290710 Carinhanha";731;2854;3164;3840;2837;2033;1424;960;513;275;18631
